source_bodyId,source_name,source_cell_type,source_class,target_bodyId,target_name,target_cell_type,target_class,roi,ln_synaptic_weight,total_LN_input_for_target,percentage_of_LN_input,true_total_input_for_target,percentage_of_all_inputs
1700644008,v2LN3a_R_17006,v2LN3A,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),25,2891,0.8647526807333102,13356,0.18718179095537588
1730651751,v2LN3a_R_17306,v2LN3A,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),65,2891,2.248356969906607,13356,0.48667265648397723
1730996778,v2LN3a_R_17309,v2LN3A,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),54,2891,1.8678657903839502,13356,0.40431266846361186
5901196806,v2LN3a_R_59011,v2LN3A,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),39,2891,1.349014181943964,13356,0.2920035938903864
1888199872,v2LN3b_R_18881,v2LN3B,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),23,2891,0.7955724662746454,13356,0.1722072476789458
1920590638,v2LN3b_R_19205,v2LN3B,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),2,2891,0.06918021445866482,13356,0.01497454327643007
5813034455,v2LN3b_R_58130,v2LN3B,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),8,2891,0.2767208578346593,13356,0.05989817310572028
1728294318,v2LN40_R_17282,v2LN40,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),3,2891,0.10377032168799724,13356,0.022461814914645106
1887837668,v2LN40_R_18878,v2LN40,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),3,2891,0.10377032168799724,13356,0.022461814914645106
1947192569,v2LN40_R_19471,v2LN40,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),2,2891,0.06918021445866482,13356,0.01497454327643007
1977881942,v2LN42_R_19778,v2LN42,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),2,2891,0.06918021445866482,13356,0.01497454327643007
1947563799,v2LN43_R_19475,v2LN43,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),1,2891,0.03459010722933241,13356,0.007487271638215035
1885782720,v2LN46_R_18857,v2LN46,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),3,2891,0.10377032168799724,13356,0.022461814914645106
1916157698,v2LN46_R_19161,v2LN46,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),2,2891,0.06918021445866482,13356,0.01497454327643007
1916152641,v2LN47_R_19161,v2LN47,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),1,2891,0.03459010722933241,13356,0.007487271638215035
2071305421,v2LN47_R_20713,v2LN47,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),1,2891,0.03459010722933241,13356,0.007487271638215035
5813002313,v2LN48_R_58130,v2LN48,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),3,2891,0.10377032168799724,13356,0.022461814914645106
1761345315,vLN24_R_17613,vLN24,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),1,2891,0.03459010722933241,13356,0.007487271638215035
5813018729,vLN25_R_58130,vLN25,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),1,2891,0.03459010722933241,13356,0.007487271638215035
5813018847,vLN27_R_58130,vLN27,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),1,2891,0.03459010722933241,13356,0.007487271638215035
5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),30,2943,1.019367991845056,13847,0.21665342673503285
5813054773,l2LN18_R_58130,l2LN18,ALLN_broad,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),34,2943,1.1552837240910634,13847,0.2455405502997039
1702336197,l2LN19_R_17023,l2LN19,ALLN_sparse,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),15,2943,0.509683995922528,13847,0.10832671336751643
1793744512,l2LN19_R_17937,l2LN19,ALLN_sparse,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),19,2943,0.6455997281685355,13847,0.13721383693218747
1825789179,lLN10_R_18257,lLN10,ALLN_regional,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),10,2943,0.33978933061501865,13847,0.07221780891167762
1670278227,lLN11_R_16702,lLN11,ALLN_regional,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),9,2943,0.3058103975535168,13847,0.06499602802050986
1979569670,lLN11_R_19795,lLN11,ALLN_regional,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),18,2943,0.6116207951070336,13847,0.1299920560410197
2040301572,lLN11_R_20403,lLN11,ALLN_regional,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),20,2943,0.6795786612300373,13847,0.14443561782335523
1826445251,lLN12a_R_18264,lLN12A,ALLN_regional,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),12,2943,0.40774719673802245,13847,0.08666137069401314
1918565786,lLN12a_R_19185,lLN12A,ALLN_regional,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),2,2943,0.06795786612300374,13847,0.014443561782335523
1919208947,lLN12a_R_19192,lLN12A,ALLN_regional,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),7,2943,0.23785253143051308,13847,0.05055246623817433
1671270875,lLN12b_R_16712,lLN12B,ALLN_sparse,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),11,2943,0.37376826367652055,13847,0.07943958980284538
5812996027,lLN12b_R_58129,lLN12B,ALLN_sparse,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),2,2943,0.06795786612300374,13847,0.014443561782335523
1826825128,lLN13_R_18268,lLN13,ALLN_sparse,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),5,2943,0.16989466530750932,13847,0.03610890445583881
1887867926,lLN13_R_18878,lLN13,ALLN_sparse,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),9,2943,0.3058103975535168,13847,0.06499602802050986
5901194966,lLN13_R_59011,lLN13,ALLN_sparse,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),5,2943,0.16989466530750932,13847,0.03610890445583881
1702323388,lLN14_R_17023,lLN14,ALLN_sparse,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),5,2943,0.16989466530750932,13847,0.03610890445583881
1951971057,lLN14_R_19519,lLN14,ALLN_sparse,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),1,2943,0.03397893306150187,13847,0.007221780891167762
1824745150,lLN15_R_18247,lLN15,ALLN_regional,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),3,2943,0.10193679918450561,13847,0.021665342673503285
1887160257,lLN15_R_18871,lLN15,ALLN_regional,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),1,2943,0.03397893306150187,13847,0.007221780891167762
5812998538,lLN15_R_58129,lLN15,ALLN_regional,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),2,2943,0.06795786612300374,13847,0.014443561782335523
1702318692,lLN16a_R_17023,lLN16A,ALLN_sparse,5813018460,il3LN6_R_58130,il3LN6,ALLN_broad,AL(R),1,2943,0.03397893306150187,13847,0.007221780891167762
