body_id,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,pn_output_weight_total,ln_total_connections,sum_pn_output_fraction,sum_pn_output_percent,max_glomerulus_pn_output_percent,mean_glomerulus_pn_output_percent,pn_weighted_contra_orn_preference,n_orn_glomeruli,n_pn_glomeruli,n_convergent_glomeruli,orn_support_weight,body_convergence_score,body_score_rank
5813034455,v2LN3b_R,v2LN3b,v2LN3b,v2LN3,246.0,183.0,63.0,-0.4878048780487805,-0.5526435806526304,272.0,1099.0,0.2474977252047316,24.749772520473158,11.191992720655142,0.7983797587249406,-0.682381196815586,26,31,18,1.0,0.0,158
5813062199,lLN1_c_R,lLN1_c,lLN1,lLN1,148.0,76.0,72.0,-0.02702702702702703,-0.3096416170634921,1470.0,4040.0,0.36386138613861385,36.386138613861384,5.816831683168317,0.7580445544554455,-0.34109783601690075,16,48,16,1.0,0.0,90
1888199872,v2LN3b_R,v2LN3b,v2LN3b,v2LN3,332.0,278.0,54.0,-0.6746987951807228,-0.517698273948274,208.0,924.0,0.2251082251082251,22.51082251082251,12.662337662337661,0.9004329004329003,-0.6821080705009278,21,25,14,1.0,0.0,157
5901196806,v2LN3a_R,v2LN3a,v2LN3a,v2LN3,457.0,393.0,64.0,-0.7199124726477024,-0.525353678549793,195.0,802.0,0.243142144638404,24.3142144638404,17.581047381546135,1.3507896924355778,-0.4168597315419959,16,18,10,1.0,0.0,156
1730996778,v2LN3a_R,v2LN3a,v2LN3a,v2LN3,198.0,180.0,18.0,-0.8181818181818182,-0.7167848956366463,99.0,522.0,0.1896551724137931,18.96551724137931,13.601532567049809,1.4588859416445623,-0.7718983645432187,15,13,8,1.0,0.0,155
1730651751,v2LN3a_R,v2LN3a,v2LN3a,v2LN3,458.0,389.0,69.0,-0.6986899563318777,-0.484076744393296,135.0,630.0,0.21428571428571427,21.428571428571427,15.873015873015872,1.4285714285714284,-0.5762762088147197,17,15,10,1.0,0.0,154
1700644008,v2LN3a_R,v2LN3a,v2LN3a,v2LN3,300.0,254.0,46.0,-0.6933333333333334,-0.7530446973836108,63.0,555.0,0.1135135135135135,11.35135135135135,6.846846846846846,0.6677265500794912,-0.788944150661503,12,17,8,1.0,0.0,153
2008926220,v2LN39b_R,v2LN39b,v2LN39b,v2LN3,0.0,0.0,0.0,,,32.0,236.0,0.13559322033898305,13.559322033898304,13.135593220338984,6.779661016949153,,0,2,0,0.0,0.0,152
1915155414,v2LN39b_R,v2LN39b,v2LN39b,v2LN3,6.0,6.0,0.0,-1.0,-1.0,82.0,321.0,0.2554517133956386,25.54517133956386,12.149532710280374,3.649310191366266,-1.0,1,7,1,0.12,0.0,151
2256863785,v2LN39a_R,v2LN39a,v2LN39a,v2LN3,0.0,0.0,0.0,,,68.0,306.0,0.2222222222222222,22.22222222222222,21.895424836601308,11.11111111111111,,0,2,0,0.0,0.0,150
2100666288,v2LN39a_R,v2LN39a,v2LN39a,v2LN3,0.0,0.0,0.0,,,50.0,306.0,0.16339869281045752,16.33986928104575,13.071895424836603,5.446623093681918,,0,3,0,0.0,0.0,149
2069989274,v2LN39a_R,v2LN39a,v2LN39a,v2LN3,0.0,0.0,0.0,,,64.0,330.0,0.19393939393939397,19.393939393939398,17.87878787878788,4.848484848484849,,0,4,0,0.0,0.0,148
1887177026,v2LN39a_R,v2LN39a,v2LN39a,v2LN3,0.0,0.0,0.0,,,69.0,229.0,0.30131004366812225,30.131004366812224,20.96069868995633,5.021834061135372,,0,6,0,0.0,0.0,147
5813040492,v2LN38_L,v2LN38,v2LN38,v2LN3,0.0,0.0,0.0,,,11.0,340.0,0.032352941176470584,3.2352941176470584,2.941176470588235,1.6176470588235292,,0,2,0,0.0,0.0,146
2038280489,v2LN38_R,v2LN38,v2LN38,v2LN3,0.0,0.0,0.0,,,10.0,282.0,0.03546099290780142,3.546099290780142,3.546099290780142,3.546099290780142,,0,1,0,0.0,0.0,145
1883443069,v2LN38_R,v2LN38,v2LN38,v2LN3,0.0,0.0,0.0,,,13.0,289.0,0.04498269896193772,4.498269896193772,4.498269896193772,4.498269896193772,,0,1,0,0.0,0.0,144
