dataset,collection,file_id,relative_path,rows,columns,size_bytes,sha256
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406067452661_cb1473_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406067452661_CB1473_L_glomerular_ORN_inputs_ipsi_contra.csv,14,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,618,5d71630fe44495de4b8f4adcc116190509101200b3d5f9ff7ab344ec2ee32ca2
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406067519221_lln2x12_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406067519221_lLN2X12_L_glomerular_ORN_inputs_ipsi_contra.csv,43,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1851,73a5f83d001a5277b835a7b0099efbb4a6f2180268e6366c99bf470fdaef703c
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406067567851_v2ln46a_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406067567851_v2LN46a_L_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,113,45642b8d9c5f2eddd9482a522d5c0e879fa5e6542ce9a11d08e066ab76cbcf3c
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406067567852_v2ln46a_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406067567852_v2LN46a_R_glomerular_ORN_inputs_ipsi_contra.csv,4,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,235,bcb2d4812e5862292248ad33025d0ec6163ddcbd670da02d18e4834639325852
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406076857001_cb2661_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406076857001_CB2661_L_glomerular_ORN_inputs_ipsi_contra.csv,4,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,235,aa465fad3154da4d43d531ce959a9113d7c52ae8e2a59285acbf492d68fa6cb1
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406076857002_cb2661_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406076857002_CB2661_R_glomerular_ORN_inputs_ipsi_contra.csv,2,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,151,a7a48ba4bcb23b31350a9ab71e3b645402f218034d37a609b6985f849c6bce4d
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406082413651_lln2x10_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406082413651_lLN2X10_L_glomerular_ORN_inputs_ipsi_contra.csv,40,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1719,5bcb402ad4f5cfcb1d7f5bcd73b8d83d310d0bfe14f4bea217f02658f1825267
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406083457782_lln2p_b_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406083457782_lLN2P_b_R_glomerular_ORN_inputs_ipsi_contra.csv,33,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1447,80acf458a5c1a16386476931d137f3f3f59fe351e2d8a0b32571a17d134d1509
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406083624181_cb1676_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406083624181_CB1676_L_glomerular_ORN_inputs_ipsi_contra.csv,22,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,951,28ec1e628bf829c73d7211b5c21d097037ba40ae4df6a6d32c4105e8ff9c3195
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406083624182_cb1676_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406083624182_CB1676_R_glomerular_ORN_inputs_ipsi_contra.csv,2,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,151,78bea874cdcafcdac7ae1ca8d71899ae404fbc2a87370d86ecf4117297bcfffc
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406091125871_cb1132_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406091125871_CB1132_L_glomerular_ORN_inputs_ipsi_contra.csv,2,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,148,c43290db38158c23ed9053b05a58f545aa8430e0464959bd4eff8f52c0cf27e2
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406091125872_cb1132_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406091125872_CB1132_R_glomerular_ORN_inputs_ipsi_contra.csv,10,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,465,3a68ab31aa3479393cfdd002addd012f0f5f556c8d6e617ce664eba4e8c86edc
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406092828252_lln2f_b_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406092828252_lLN2F_b_R_glomerular_ORN_inputs_ipsi_contra.csv,49,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2221,cc7fdffa48022641d20f5415e36e81a8d9fd2ce3138306906e502d106e058416
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406094069851_v2ln46b_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406094069851_v2LN46b_L_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,112,453d8c62ff477262d6b7206b67e45ce5bca87d439d253f740073e3b0627d6aa2
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406094069852_v2ln46b_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406094069852_v2LN46b_R_glomerular_ORN_inputs_ipsi_contra.csv,3,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,196,98feefba3dc0d048f30e07a966090b88671dd8b785334c6f06e0a1ca706cade8
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406098903151_v2ln3a1_b_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406098903151_v2LN3A1_b_L_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,115,b75ec8b437bf6d5d7616251e4e7835d963ee6781470da8353ce99542754b29e4
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406098903152_v2ln3a1_b_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406098903152_v2LN3A1_b_R_glomerular_ORN_inputs_ipsi_contra.csv,27,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1242,12b52dc588b5c7f2da23bd4f90b5037c952fd50305d67c99520d10fcde1fb559
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406101576881_lln10_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406101576881_lLN10_L_glomerular_ORN_inputs_ipsi_contra.csv,13,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,583,7b348d6b2868c0bf378a3cb85941a6004684971f74562d0625a325acd91e8dcf
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406101610912_lln1_bc_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406101610912_lLN1_bc_R_glomerular_ORN_inputs_ipsi_contra.csv,19,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,844,3d6b8f34e9691f2508f8d8b54f529c7c9b85d00f9ce0ba8bfcbbc53d206a4897
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406104086431_lln2x02_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406104086431_lLN2X02_L_glomerular_ORN_inputs_ipsi_contra.csv,39,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1716,f6a1ae5ae66bc6840f7fcf119618d15f381e57c7f2e87b66fbd94174b4752250
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406104265782_cb1473_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406104265782_CB1473_R_glomerular_ORN_inputs_ipsi_contra.csv,11,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,507,6fb18b09fec4ce166883df912b87b92c17d630a922ac1415305c45cd130e2341
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406106696141_lln2p_b_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406106696141_lLN2P_b_L_glomerular_ORN_inputs_ipsi_contra.csv,33,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1454,1f4a11c10ae065b4dadee15e8c3805ffe972c496bee3290574df167cb7b6c9ba
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406106802741_cb2527_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406106802741_CB2527_L_glomerular_ORN_inputs_ipsi_contra.csv,2,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,151,79f87aa5af9afb7e27d251c98e6e3b3ab87ce84a9da66e185735989cb7774d56
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406110985951_v2ln34e_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406110985951_v2LN34E_L_glomerular_ORN_inputs_ipsi_contra.csv,3,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,193,7ae069f3bb59d44376f217eaf84d6b45344e57a0b27259e1ec3eda68959805d3
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406113795691_lln2t_b_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406113795691_lLN2T_b_L_glomerular_ORN_inputs_ipsi_contra.csv,47,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2153,98511f9ef20e3ecd33cbd2dcbf570f0579098d4d7611a03d9d1afca4ac484c6a
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406116715061_lln2x05_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406116715061_lLN2X05_L_glomerular_ORN_inputs_ipsi_contra.csv,41,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1763,492e64e3d1012e02cc1a8424baf1c01ff0f373185e91c25d981212dc76641f24
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406119449141_lln2p_a_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406119449141_lLN2P_a_L_glomerular_ORN_inputs_ipsi_contra.csv,22,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1003,5a2e9fac77d6310d089b758ad0c7b5264c41e34d6b5b19ac5fbaa18b0221a057
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406120429811_lln9_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406120429811_lLN9_L_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,110,606a4b1119b52739a68c1e7e0a5f525937b2ce9fb40ff89b9144890fbaf6e7dc
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406120429812_lln9_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406120429812_lLN9_R_glomerular_ORN_inputs_ipsi_contra.csv,8,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,371,598d00cc596d4b40cb80e998eb36b26e3a0eef4a87a32679315fdc1013bf1893
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406120494592_cb2527_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406120494592_CB2527_R_glomerular_ORN_inputs_ipsi_contra.csv,3,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,187,b9636d9dfd1bda2017619b4782f925b560476d4608e6bfed351275597fdf9494
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406123055061_cb1686_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406123055061_CB1686_L_glomerular_ORN_inputs_ipsi_contra.csv,13,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,582,92247f6854adb5e84e1744bc351b3dfd149e820c99682e8204205552865c9a4b
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406123475712_lln1_bc_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406123475712_lLN1_bc_R_glomerular_ORN_inputs_ipsi_contra.csv,26,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1122,892d3680ebbff2c9d71aa3d0041e2c0df91d6c933bb828a516fe61264d655d10
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406124614611_lln2p_c_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406124614611_lLN2P_c_L_glomerular_ORN_inputs_ipsi_contra.csv,29,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1271,89c29c8fae49556c67f24c901d7b9bf953ff81e7e0fcc1eeca2e1529f6637785
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406124755981_lln2p_a_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406124755981_lLN2P_a_L_glomerular_ORN_inputs_ipsi_contra.csv,23,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1043,be71a698427695ed52671d8cd7af4743e5e55973027404cc0d97c5940e6754d1
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406126375542_lln2x12_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406126375542_lLN2X12_R_glomerular_ORN_inputs_ipsi_contra.csv,48,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2060,b30a9fe7d69a3f9c90e490a1317b7e6dcf903e113bd92bb5373fed267ea29562
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406127322731_v2ln33_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406127322731_v2LN33_L_glomerular_ORN_inputs_ipsi_contra.csv,5,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,282,cc9afd64c26101ba6a2b39aab8e8355ce1ea3e208b1164ba01c769d8a60673d8
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406129071211_lln2x12_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406129071211_lLN2X12_L_glomerular_ORN_inputs_ipsi_contra.csv,47,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2030,a879d5cac064b2b9747dbb1cdb06c69ea0bea02027e23ffa4c792077a0c3498d
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406129913812_vln26_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406129913812_vLN26_R_glomerular_ORN_inputs_ipsi_contra.csv,2,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,149,8a069ae45a7567daf48aa433f2f37ba3ed27759ec252a3ff80d66e426ec2312b
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406131678451_cb1824_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406131678451_CB1824_L_glomerular_ORN_inputs_ipsi_contra.csv,5,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,269,bb71fecd46fc2f27e958a3e7bd925fd5645cdc294e71387b7129d8fe121d9aa2
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406132228351_v2ln3a1_b_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406132228351_v2LN3A1_b_L_glomerular_ORN_inputs_ipsi_contra.csv,29,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1315,8d42ef08c739493d7328e501e46f16cb96b330c20c48bc8c8f8d5a1732aef0cf
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406132228352_v2ln3a1_b_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406132228352_v2LN3A1_b_R_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,114,8f8f6426a383e5b040ebb2b29b1f6e49f0e39fdcbf1e41f6d67b450f9a2dd482
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406134896171_ln60a_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406134896171_LN60a_L_glomerular_ORN_inputs_ipsi_contra.csv,30,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1259,fa5d2e7776795ae2e9992fbf64fc7080cc4ab624e313e910c095fd49086f6b7a
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406134896172_ln60a_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406134896172_LN60a_R_glomerular_ORN_inputs_ipsi_contra.csv,17,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,729,77f029c80ef40474f4bbffacec1e9cfa3dec08a7bd5042f50dc1be81fe5abac4
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406135759581_cb1473_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406135759581_CB1473_L_glomerular_ORN_inputs_ipsi_contra.csv,8,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,385,d871f19df5bfee08441a14449f3ac42621b47a84563efa0a82a0d0056030699f
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406135905011_lln2t_c_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406135905011_lLN2T_c_L_glomerular_ORN_inputs_ipsi_contra.csv,48,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2109,2d20c9fe2ac9dbfeb7e680e686f59f449aba73d675c89160fe17e945b36a4038
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406138042592_lln2t_c_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406138042592_lLN2T_c_R_glomerular_ORN_inputs_ipsi_contra.csv,43,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1907,fa143318f4945ca5a799b11198c46ddfa4a1fc0d5ec818409c447117b72cd42d
