body_id,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,pn_output_weight_total,ln_total_connections,sum_pn_output_fraction,sum_pn_output_percent,max_glomerulus_pn_output_percent,mean_glomerulus_pn_output_percent,pn_weighted_contra_orn_preference,n_orn_glomeruli,n_pn_glomeruli,n_convergent_glomeruli,orn_support_weight,body_convergence_score,body_score_rank,passes_body_orn_input_filter,analysis_body_id,source_root_id,analysis_hemisphere,primary_flywire_name,comparison_name,recommended_match_group,comparison_LN_class,hemibrain_type_names,hemibrain_family_names,all_names,cell_type,hemibrain_type,top_nt,top_nt_conf,known_nt,known_nt_source
7205759406301832861,lLN1_bc_L,lLN1_bc,lLN1,lLN1,67.0,29.0,38.0,0.1343283582089552,0.2118881118881119,2172.0,11622.0,0.1868869385647909,18.68869385647909,1.8069179143004648,0.3814019154383488,0.1211370588674177,22,49,21,1.0,1.0321608331687742,162,True,7205759406301832861,720575940630183286,L,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c",dopamine,0.3047182024263759,,
7205759406349629362,CB1686_R,CB1686,CB1686,other,47.0,19.0,28.0,0.1914893617021276,0.0775641025641025,302.0,1312.0,0.2301829268292683,23.01829268292683,3.125,0.8853189493433398,0.0864516129032258,12,26,12,0.94,1.0284719049916864,163,True,7205759406349629362,720575940634962936,R,CB1686,CB1686,CB1686,CB1686,,,AL local neuron;ALLN;CB1686,CB1686,,gaba,0.4117477300309372,,
7205759406135759581,CB1473_L,CB1473,CB1473,other,35.0,13.0,22.0,0.2571428571428571,0.0625,256.0,979.0,0.2614913176710929,26.149131767109296,6.537282941777324,1.2451967508147284,0.2638888888888889,8,21,7,0.7,0.9988336952811396,164,True,7205759406135759581,720575940613575958,L,CB1473,CB1473,CB1473,CB1473,,,AL local neuron;ALLN;CB1473,CB1473,,gaba,0.4011015409059457,,
7205759406315262152,CB1266_R,CB1266,CB1266,other,688.0,290.0,398.0,0.1569767441860465,0.2113814347033939,563.0,5568.0,0.1011135057471264,10.111350574712644,8.854166666666668,0.4814928845101259,0.1702945734182824,26,21,17,1.0,0.9944561906421372,165,True,7205759406315262152,720575940631526215,R,CB1266,CB1266,CB1266,CB1266,,,AL local neuron;ALLN;CB1266,CB1266,,acetylcholine,0.4281123195893617,,
7205759406371834542,CB1686_R,CB1686,CB1686,other,65.0,27.0,38.0,0.1692307692307692,0.0020408163265306,318.0,1428.0,0.2226890756302521,22.268907563025213,3.5014005602240896,0.8564964447317388,0.1181046676096181,14,26,14,1.0,0.975647725086666,167,True,7205759406371834542,720575940637183454,R,CB1686,CB1686,CB1686,CB1686,,,AL local neuron;ALLN;CB1686,CB1686,,acetylcholine,0.4039666229549488,,
7205759406311644762,CB3633_R,CB3633,CB3633,other,119.0,47.0,72.0,0.2100840336134453,0.399812382739212,68.0,1999.0,0.0340170085042521,3.401700850425213,2.001000500250125,0.2616692961865548,0.5760743321718932,13,13,7,1.0,0.8895181732347184,168,True,7205759406311644762,720575940631164476,R,CB3633,CB3633,CB3633,CB3633,,,AL local neuron;ALLN;ALv2;CB3633;acetylcholine;left,CB3633,,acetylcholine,0.3336099970709434,,
7205759406409860752,lLN2X09_R,lLN2X09,lLN2X09,other lLN,415.0,181.0,234.0,0.1277108433734939,0.0625809086716001,891.0,4193.0,0.2124970188409253,21.249701884092534,2.8142141664679228,0.5448641508741675,0.1470535318394219,29,39,27,1.0,0.8675992892210614,169,True,7205759406409860752,720575940640986075,R,lLN2X09,lLN2X09,lLN2X09,lLN2X09,,,AL local neuron;ALLN;ALl1_dorsal;lLN2X09;left,lLN2X09,,acetylcholine,0.4461968257624494,,
7205759406387314272,lLN13_R,lLN13,lLN13,other lLN,25.0,9.0,16.0,0.28,0.3095238095238095,273.0,1638.0,0.1666666666666666,16.666666666666668,7.753357753357753,0.6410256410256411,0.5204081632653061,4,26,4,0.5,0.78583793489433,170,True,7205759406387314272,720575940638731427,R,lLN13,lLN13,lLN13,lLN13,lLN13,lLN13,AL local neuron;ALLN;lLN13,,lLN13,gaba,0.497487481038343,,
7205759406602177292,lLN1_bc_R,lLN1_bc,lLN1,lLN1,50.0,23.0,27.0,0.08,-0.1283333333333333,1565.0,8897.0,0.1759019894346409,17.59019894346409,1.9894346408901875,0.3518039788692818,-0.0519239684747334,20,50,20,1.0,0.5885023901240599,174,True,7205759406602177292,720575940660217729,R,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c",acetylcholine,0.2872156731976392,,
7205759406305710521,lLN1_bc_L,lLN1_bc,lLN1,lLN1,114.0,53.0,61.0,0.0701754385964912,0.1715519401233687,1675.0,9428.0,0.1776622825625795,17.766228256257953,1.8773865082732288,0.3701297553387073,-0.1410090058090058,21,48,21,1.0,0.5209940548099669,175,True,7205759406305710521,720575940630571052,L,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c",serotonin,0.2730932915186287,,
7205759406415930511,lLN1_bc_L,lLN1_bc,lLN1,lLN1,46.0,22.0,24.0,0.0434782608695652,-0.0714285714285714,1773.0,9308.0,0.1904813064030941,19.04813064030941,1.4503652771809197,0.3968360550064461,0.0471662938105891,21,48,21,0.92,0.299239686514781,183,True,7205759406415930511,720575940641593051,L,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c",dopamine,0.2799720802226924,,
7205759406212982701,lLN1_bc_L,lLN1_bc,lLN1,lLN1,79.0,38.0,41.0,0.0379746835443038,-0.0935577580314422,2118.0,11251.0,0.1882499333392587,18.824993333925875,2.1686961159008087,0.3921873611234557,-0.0184335297117252,22,48,21,1.0,0.2908366920861379,184,True,7205759406212982701,720575940621298270,L,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c",dopamine,0.3090729150140675,,
7205759406239016951,CB1266_L,CB1266,CB1266,other,1199.0,573.0,626.0,0.0442035029190992,-0.0778676995983272,539.0,6168.0,0.0873865110246433,8.738651102464331,6.7282749675745785,0.2648076091655857,-0.0411240010946761,31,33,24,1.0,0.2781093948261809,186,True,7205759406239016951,720575940623901695,L,CB1266,CB1266,CB1266,CB1266,,,AL local neuron;ALLN;ALv1;CB1266;right,CB1266,,glutamate,0.3659432660124564,,
7205759406315262151,CB1266_L,CB1266,CB1266,other,179.0,88.0,91.0,0.0167597765363128,0.2235242290160368,62.0,529.0,0.1172022684310019,11.720226843100187,8.695652173913043,1.9533711405166976,0.2754694572251523,7,6,5,1.0,0.0694380121741597,209,True,7205759406315262151,720575940631526215,L,CB1266,CB1266,CB1266,CB1266,,,AL local neuron;ALLN;CB1266,CB1266,,acetylcholine,0.4281123195893617,,
7205759406300775581,vLN28_vLN29_L,vLN28_vLN29,vLN28;vLN29,vLN,562.0,544.0,18.0,-0.9359430604982206,-0.9359430604982206,213.0,2261.0,0.0942061034940291,9.42061034940292,7.872622733303848,1.884122069880584,-0.9359430604982206,1,5,1,1.0,0.0,467,True,7205759406300775581,720575940630077558,L,"vLN28,vLN29",vLN28,vLN28;vLN29,vLN28;vLN29,vLN28;vLN29,vLN28;vLN29,AL local neuron;ALLN;vLN28;vLN29,,"vLN28,vLN29",glutamate,0.5607796117480487,,
7205759406288222482,lLN2X02_R,lLN2X02,lLN2X02,other lLN,1540.0,1317.0,223.0,-0.7103896103896103,-0.7682031831063865,1879.0,6546.0,0.2870455239841124,28.70455239841124,5.606477238007944,0.6675477301956103,-0.7019059308627246,39,43,38,1.0,0.0,374,True,7205759406288222482,720575940628822248,R,lLN2X02,lLN2X02,lLN2X02,lLN2X02,,,AL local neuron;ALLN;lLN2X02,lLN2X02,,gaba,0.5108160580953782,,
7205759406321984421,lLN2X02_L,lLN2X02,lLN2X02,other lLN,1395.0,1242.0,153.0,-0.7806451612903226,-0.769842069259799,1765.0,6252.0,0.2823096609085093,28.230966090850927,4.750479846449136,0.6721658593059745,-0.7448383242939898,38,42,38,1.0,0.0,375,True,7205759406321984421,720575940632198442,L,lLN2X02,lLN2X02,lLN2X02,lLN2X02,,,AL local neuron;ALLN;lLN2X02,lLN2X02,,gaba,0.5128297650250643,,
7205759406276043271,vLN28_vLN29_L,vLN28_vLN29,vLN28;vLN29,vLN,563.0,519.0,44.0,-0.8436944937833037,-0.9215686274509804,227.0,2660.0,0.0853383458646616,8.533834586466165,6.503759398496241,1.4223057644110275,-0.8431372549019608,2,6,1,1.0,0.0,466,True,7205759406276043271,720575940627604327,L,"vLN28,vLN29",vLN28,vLN28;vLN29,vLN28;vLN29,vLN28;vLN29,vLN28;vLN29,AL local neuron;ALLN;vLN28;vLN29,,"vLN28,vLN29",glutamate,0.6261810929832753,,
7205759406141136821,vLN25_L,vLN25,vLN25,vLN,466.0,441.0,25.0,-0.8927038626609443,-0.7068943353236854,425.0,3573.0,0.1189476630282675,11.894766302826756,9.291911558914077,1.1894766302826756,-0.9220366521638056,11,10,8,1.0,0.0,460,True,7205759406141136821,720575940614113682,L,vLN25,vLN25,vLN25,vLN25,vLN25,vLN25,AL local neuron;ALLN;ALv2;glutamate;right;vLN25,,vLN25,glutamate,0.4178577356124644,,
7205759406260307762,vLN28_vLN29_R,vLN28_vLN29,vLN28;vLN29,vLN,456.0,442.0,14.0,-0.9385964912280702,-0.9385964912280702,204.0,2282.0,0.0893952673093777,8.939526730937775,6.6170026292725685,2.979842243645925,-0.93859649122807,1,3,1,1.0,0.0,465,True,7205759406260307762,720575940626030776,R,"vLN28,vLN29",vLN28,vLN28;vLN29,vLN28;vLN29,vLN28;vLN29,vLN28;vLN29,AL local neuron;ALLN;vLN28;vLN29,,"vLN28,vLN29",glutamate,0.5875315034053549,,
7205759406284202642,lLN2X02_R,lLN2X02,lLN2X02,other lLN,1454.0,1346.0,108.0,-0.8514442916093535,-0.8013583533960713,1946.0,6576.0,0.2959245742092457,29.59245742092457,5.945863746958637,0.6576101649094349,-0.8209824926374534,35,45,35,1.0,0.0,373,True,7205759406284202642,720575940628420264,R,lLN2X02,lLN2X02,lLN2X02,lLN2X02,,,AL local neuron;ALLN;lLN2X02,lLN2X02,,gaba,0.507567521648935,,
7205759406376026501,vLN25_L,vLN25,vLN25,vLN,570.0,531.0,39.0,-0.8631578947368421,-0.8858827951162764,320.0,3326.0,0.0962116656644618,9.62116656644618,6.704750450992184,0.7400897358804757,-0.8750626701158553,14,13,9,1.0,0.0,463,True,7205759406376026501,720575940637602650,L,vLN25,vLN25,vLN25,vLN25,vLN25,vLN25,AL local neuron;ALLN;ALv2;glutamate;right;vLN25,,vLN25,glutamate,0.4027780800061528,,
7205759406303404742,vLN25_R,vLN25,vLN25,vLN,1036.0,983.0,53.0,-0.8976833976833977,-0.7889738722260989,386.0,3660.0,0.1054644808743169,10.546448087431694,8.333333333333332,0.7533177205308351,-0.8290181864273922,16,14,8,1.0,0.0,462,True,7205759406303404742,720575940630340474,R,vLN25,vLN25,vLN25,vLN25,vLN25,vLN25,vLN25,,vLN25,glutamate,0.5843708432866808,,
7205759406150735871,lLN2X02_L,lLN2X02,lLN2X02,other lLN,1368.0,1222.0,146.0,-0.7865497076023392,-0.8537730466252105,1763.0,6213.0,0.2837598583615001,28.375985836150008,6.05182681474328,0.6305774630255557,-0.8007441627360314,38,45,38,1.0,0.0,372,True,7205759406150735871,720575940615073587,L,lLN2X02,lLN2X02,lLN2X02,lLN2X02,,,AL local neuron;ALLN;lLN2X02,lLN2X02,,gaba,0.4903495599679865,,
7205759406104086431,lLN2X02_L,lLN2X02,lLN2X02,other lLN,1540.0,1318.0,222.0,-0.7116883116883117,-0.7962151279340688,1905.0,6292.0,0.30276541640178,30.276541640178,5.08582326764145,0.7208700390518572,-0.7443144983406241,39,42,38,1.0,0.0,371,True,7205759406104086431,720575940610408643,L,lLN2X02,lLN2X02,lLN2X02,lLN2X02,,,AL local neuron;ALLN;lLN2X02,lLN2X02,,gaba,0.5017186761328628,,
7205759406285735192,vLN25_R,vLN25,vLN25,vLN,970.0,901.0,69.0,-0.8577319587628865,-0.8990454766997351,418.0,3611.0,0.1157574079202437,11.575740792024371,8.640265854333979,1.157574079202437,-0.8213369326057517,14,10,6,1.0,0.0,461,True,7205759406285735192,720575940628573519,R,vLN25,vLN25,vLN25,vLN25,vLN25,vLN25,vLN25,,vLN25,glutamate,0.5684355295241185,,
7205759406291118142,vLN24_R,vLN24,vLN24,vLN,69.0,42.0,27.0,-0.217391304347826,0.0618827160493827,323.0,5177.0,0.0623913463395789,6.239134633957891,5.4858025883716435,0.445652473854135,-0.0625,6,14,2,1.0,0.0,459,True,7205759406291118142,720575940629111814,R,vLN24,vLN24,vLN24,vLN24,vLN24,vLN24,AL local neuron;ALLN;vLN24,,vLN24,acetylcholine,0.3804088042516628,,
7205759406179186031,v2LNX01_L,v2LNX01,v2LNX01,other v2LN,37.0,27.0,10.0,-0.4594594594594595,-0.4444444444444445,282.0,2270.0,0.1242290748898678,12.422907488986784,4.669603524229075,1.7747010698552548,-0.5029239766081871,4,7,3,0.74,0.0,458,True,7205759406179186031,720575940617918603,L,v2LNX01,v2LNX01,v2LNX01,v2LNX01,,,AL local neuron;ALLN;ALv2;glutamate;right;v2LNX01,v2LNX01,,glutamate,0.5308292831755751,,
7205759406337412292,lLN2X02_R,lLN2X02,lLN2X02,other lLN,1690.0,1548.0,142.0,-0.8319526627218935,-0.875848765172143,1825.0,6128.0,0.297813315926893,29.7813315926893,6.282637075718016,0.6925891068067279,-0.8228354880490697,38,43,36,1.0,0.0,376,True,7205759406337412292,720575940633741229,R,lLN2X02,lLN2X02,lLN2X02,lLN2X02,,,AL local neuron;ALLN;lLN2X02,lLN2X02,,gaba,0.4512680279569026,,
7205759406259584141,v2LN3A1_a_L,v2LN3A1_a,v2LN3a,v2LN3,179.0,138.0,41.0,-0.5418994413407822,-0.4739188474886416,96.0,1815.0,0.052892561983471,5.289256198347108,3.636363636363636,0.406865861411316,-0.609532071938087,23,13,7,1.0,0.0,413,True,7205759406259584141,720575940625958414,L,v2LN3A1_a,v2LN3A,v2LN3A,v2LN3a,v2LN3A,v2LN3A,AL local neuron;ALLN;ALv2;right;v2LN3A;v2LN3A1_a,v2LN3A1_a,v2LN3A,acetylcholine,0.348037456234462,,
7205759406205413491,v2LN36_L,v2LN36,v2LN36,v2LN3,1379.0,1088.0,291.0,-0.5779550398839739,-0.6544240534241759,2554.0,7258.0,0.3518875723339763,35.188757233397624,10.912096996417748,2.0699268960822135,-0.584718128816689,12,17,11,1.0,0.0,409,True,7205759406205413491,720575940620541349,L,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,AL local neuron;ALLN;v2LN36,,v2LN36,serotonin,0.5973435240787478,glutamate,"Chou et al., 2022"
7205759406190616622,v2LN36_R,v2LN36,v2LN36,v2LN3,1811.0,1453.0,358.0,-0.6046383213694092,-0.8303916244889321,2901.0,7632.0,0.3801100628930818,38.01100628930818,10.390461215932914,1.810047918538485,-0.6247412691194089,14,21,13,1.0,0.0,408,True,7205759406190616622,720575940619061662,R,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,AL local neuron;ALLN;v2LN36,,v2LN36,serotonin,0.4514246913445501,glutamate,"Chou et al., 2022"
7205759406214414942,v2LN33_R,v2LN33,v2LN33,v2LN3,150.0,130.0,20.0,-0.7333333333333333,-0.8611111111111112,274.0,3005.0,0.0911813643926788,9.118136439267886,8.718801996672212,1.823627287853577,-0.7222222222222222,2,5,1,1.0,0.0,397,True,7205759406214414942,720575940621441494,R,v2LN33,v2LN33,v2LN33,v2LN33,v2LN33,v2LN33,AL local neuron;ALLN;ALv2;left;v2LN33,,v2LN33,glutamate,0.4582532674988087,,
7205759406260513672,v2LN3A1_a_R,v2LN3A1_a,v2LN3a,v2LN3,110.0,78.0,32.0,-0.4181818181818181,-0.4402870962708691,78.0,1781.0,0.0437956204379562,4.37956204379562,2.807411566535654,0.39814200398142,-0.6106744421906694,13,11,6,1.0,0.0,415,True,7205759406260513672,720575940626051367,R,v2LN3A1_a,v2LN3A,v2LN3A,v2LN3a,v2LN3A,v2LN3A,AL local neuron;ALLN;ALv2;acetylcholine;left;v2LN3A;v2LN3A1_a,v2LN3A1_a,v2LN3A,acetylcholine,0.3718931341211843,,
7205759406356640461,v2LN40_2_L,v2LN40_2,v2LN40_2,other v2LN,118.0,105.0,13.0,-0.7796610169491526,-0.8505747126436782,154.0,1976.0,0.0779352226720647,7.793522267206478,6.224696356275303,1.9483805668016192,-0.9701149425287356,3,4,2,1.0,0.0,433,True,7205759406356640461,720575940635664046,L,v2LN40_2,v2LN40_2,v2LN40_2,v2LN40_2,,,AL local neuron;ALLN;ALv2;glutamate;right;v2LN40_2,v2LN40_2,,glutamate,0.4938102884165272,,
7205759406147744342,v2LN40_2_R,v2LN40_2,v2LN40_2,other v2LN,76.0,70.0,6.0,-0.8421052631578947,-0.8846153846153846,142.0,1678.0,0.0846245530393325,8.462455303933252,7.628128724672228,4.231227651966627,-1.0,4,2,1,1.0,0.0,432,True,7205759406147744342,720575940614774434,R,v2LN40_2,v2LN40_2,v2LN40_2,v2LN40_2,,,AL local neuron;ALLN;ALv2;left;v2LN40_2,v2LN40_2,,glutamate,0.3544333279515737,,
7205759406147579742,v2LN40_2_R,v2LN40_2,v2LN40_2,other v2LN,277.0,269.0,8.0,-0.9422382671480144,-0.9283537461905584,85.0,1601.0,0.0530918176139912,5.309181761399126,4.871955028107433,2.654590880699563,-0.9786096256684492,3,2,1,1.0,0.0,431,True,7205759406147579742,720575940614757974,R,v2LN40_2,v2LN40_2,v2LN40_2,v2LN40_2,,,AL local neuron;ALLN;ALv2;acetylcholine;left;v2LN40_2,v2LN40_2,,acetylcholine,0.3660035921726637,,
7205759406062676591,v2LN40_2_L,v2LN40_2,v2LN40_2,other v2LN,240.0,234.0,6.0,-0.95,-0.9384615384615383,101.0,1715.0,0.0588921282798833,5.889212827988338,3.8483965014577257,2.944606413994169,-1.0,3,2,1,1.0,0.0,430,True,7205759406062676591,720575940606267659,L,v2LN40_2,v2LN40_2,v2LN40_2,v2LN40_2,,,AL local neuron;ALLN;ALv2;glutamate;right;v2LN40_2,v2LN40_2,,glutamate,0.4322819586636843,,
7205759406390671081,v2LN3A1_b_L,v2LN3A1_b,v2LN3a,v2LN3,306.0,277.0,29.0,-0.8104575163398693,-0.8532612393425252,234.0,2086.0,0.112176414189837,11.2176414189837,7.478427612655801,0.8628954937679769,-0.8395804237481334,19,13,9,1.0,0.0,428,True,7205759406390671081,720575940639067108,L,v2LN3A1_b,v2LN3A,v2LN3A,v2LN3a,v2LN3A,v2LN3A,AL local neuron;ALLN;ALv2;glutamate;right;v2LN3A;v2LN3A1_b,v2LN3A1_b,v2LN3A,glutamate,0.3098578084458543,,
7205759406315667001,v2LN3A1_b_L,v2LN3A1_b,v2LN3a,v2LN3,441.0,368.0,73.0,-0.6689342403628118,-0.4894001701291666,238.0,4193.0,0.0567612687813021,5.676126878130217,3.553541616980682,0.2183125722357776,-0.5052790693081836,37,26,21,1.0,0.0,427,True,7205759406315667001,720575940631566700,L,v2LN3A1_b,v2LN3A,v2LN3A,v2LN3a,v2LN3A,v2LN3A,AL local neuron;ALLN;ALv2;acetylcholine;right;v2LN3A;v2LN3A1_b,v2LN3A1_b,v2LN3A,acetylcholine,0.3835952771867805,,
7205759406250131751,v2LN3A1_b_L,v2LN3A1_b,v2LN3a,v2LN3,391.0,292.0,99.0,-0.4936061381074169,-0.5238756353227134,182.0,2150.0,0.0846511627906976,8.465116279069768,5.116279069767442,0.4702842377260982,-0.2021232187248516,22,18,14,1.0,0.0,425,True,7205759406250131751,720575940625013175,L,v2LN3A1_b,v2LN3A,v2LN3A,v2LN3a,v2LN3A,v2LN3A,AL local neuron;ALLN;ALv2;glutamate;right;v2LN3A;v2LN3A1_b,v2LN3A1_b,v2LN3A,glutamate,0.3062012936248152,,
7205759406098903152,v2LN3A1_b_R,v2LN3A1_b,v2LN3a,v2LN3,490.0,438.0,52.0,-0.7877551020408163,-0.7101919430943284,192.0,3205.0,0.0599063962558502,5.990639625585023,3.712948517940718,0.3523905662108837,-0.7963557362976044,26,17,13,1.0,0.0,417,True,7205759406098903152,720575940609890315,R,v2LN3A1_b,v2LN3A,v2LN3A,v2LN3a,v2LN3A,v2LN3A,AL local neuron;ALLN;ALv2;left;v2LN3A;v2LN3A1_b,v2LN3A1_b,v2LN3A,glutamate,0.3447920687840837,,
7205759406241804792,v2LN3A1_b_R,v2LN3A1_b,v2LN3a,v2LN3,261.0,227.0,34.0,-0.7394636015325671,-0.5025563706278354,147.0,2143.0,0.0685954269715352,6.859542697153523,3.499766682221185,0.4287214185720951,-0.0378879684581672,21,16,12,1.0,0.0,424,True,7205759406241804792,720575940624180479,R,v2LN3A1_b,v2LN3A,v2LN3A,v2LN3a,v2LN3A,v2LN3A,AL local neuron;ALLN;ALv2;glutamate;left;v2LN3A;v2LN3A1_b,v2LN3A1_b,v2LN3A,glutamate,0.3120967719914934,,
7205759406240844292,v2LN3A1_b_R,v2LN3A1_b,v2LN3a,v2LN3,233.0,194.0,39.0,-0.6652360515021459,-0.43891189772437,96.0,1714.0,0.0560093348891481,5.600933488914819,2.2753792298716453,0.3294666758185188,-0.6897052721810428,21,17,10,1.0,0.0,422,True,7205759406240844292,720575940624084429,R,v2LN3A1_b,v2LN3A,v2LN3A,v2LN3a,v2LN3A,v2LN3A,AL local neuron;ALLN;ALv2;left;v2LN3A;v2LN3A1_b,v2LN3A1_b,v2LN3A,glutamate,0.3162798710334452,,
7205759406184585132,v2LN3A1_b_R,v2LN3A1_b,v2LN3a,v2LN3,404.0,300.0,104.0,-0.4851485148514851,-0.5862617053592577,229.0,3707.0,0.0617750202319935,6.177502023199351,3.2101429727542485,0.2685870444869284,-0.6166487826180537,27,23,18,1.0,0.0,420,True,7205759406184585132,720575940618458513,R,v2LN3A1_b,v2LN3A,v2LN3A,v2LN3a,v2LN3A,v2LN3A,AL local neuron;ALLN;ALv2;left;v2LN3A;v2LN3A1_b,v2LN3A1_b,v2LN3A,acetylcholine,0.3773745427701444,,
7205759406132228351,v2LN3A1_b_L,v2LN3A1_b,v2LN3a,v2LN3,348.0,305.0,43.0,-0.7528735632183908,-0.7401800566294391,212.0,3012.0,0.0703851261620185,7.038512616201858,5.411686586985391,0.414030153894227,-0.752543758043758,28,17,13,1.0,0.0,418,True,7205759406132228351,720575940613222835,L,v2LN3A1_b,v2LN3A,v2LN3A,v2LN3a,v2LN3A,v2LN3A,AL local neuron;ALLN;ALv2;acetylcholine;right;v2LN3A;v2LN3A1_b,v2LN3A1_b,v2LN3A,acetylcholine,0.3280307835321894,,
7205759406127322731,v2LN33_L,v2LN33,v2LN33,v2LN3,173.0,167.0,6.0,-0.930635838150289,-0.9013389711064128,191.0,2673.0,0.0714552936775159,7.145529367751589,7.07070707070707,3.5727646838757945,,4,2,0,1.0,0.0,396,True,7205759406127322731,720575940612732273,L,v2LN33,v2LN33,v2LN33,v2LN33,v2LN33,v2LN33,AL local neuron;ALLN;ALv2;right;v2LN33,,v2LN33,glutamate,0.4337318799821715,,
7205759406398924131,v2LN31_L,v2LN31,v2LN31,v2LN3,1827.0,1611.0,216.0,-0.7635467980295566,-0.2032450189336995,892.0,3496.0,0.2551487414187643,25.514874141876433,24.485125858123567,5.102974828375285,-0.7948182949418661,6,5,2,1.0,0.0,395,True,7205759406398924131,720575940639892413,L,v2LN31,v2LN31,v2LN31,v2LN31,v2LN31,v2LN31,AL local neuron;ALLN;v2LN31,,v2LN31,glutamate,0.5450378347953949,,
7205759406210869962,v2LN31_R,v2LN31,v2LN31,v2LN3,1504.0,1323.0,181.0,-0.7593085106382979,-0.3641395773829694,823.0,3514.0,0.2342060330108138,23.42060330108139,21.88389299943085,3.9034338835135647,-0.782405152208291,4,6,2,1.0,0.0,394,True,7205759406210869962,720575940621086996,R,v2LN31,v2LN31,v2LN31,v2LN31,v2LN31,v2LN31,AL local neuron;ALLN;ALv2;glutamate;left;v2LN31,,v2LN31,glutamate,0.4677431090440471,,
7205759406150717952,v2LN46b_R,v2LN46b,v2LN46,other v2LN,95.0,65.0,30.0,-0.3684210526315789,-0.1254480286738351,47.0,516.0,0.0910852713178294,9.108527131782946,8.527131782945736,3.0361757105943146,-0.3763440860215054,3,3,1,1.0,0.0,447,True,7205759406150717952,720575940615071795,R,v2LN46b,v2LN46,v2LN46,v2LN46,v2LN46,v2LN46,AL local neuron;ALLN;ALv2;left;v2LN46;v2LN46b,v2LN46b,v2LN46,glutamate,0.5648825843653247,,
7205759406388534541,v2LN42c_L,v2LN42c,v2LN42,other v2LN,31.0,31.0,0.0,-1.0,-1.0,166.0,1439.0,0.1153578874218207,11.53578874218207,10.910354412786658,1.922631457030345,-1.0,2,6,1,0.62,0.0,439,True,7205759406388534541,720575940638853454,L,v2LN42c,v2LN42,v2LN42,v2LN42,v2LN42,v2LN42,AL local neuron;ALLN;ALv2;glutamate;right;v2LN42;v2LN42c,v2LN42c,v2LN42,glutamate,0.6265472480015832,,
7205759406189119011,v2LN46a_L,v2LN46a,v2LN46,other v2LN,43.0,43.0,0.0,-1.0,-1.0,57.0,656.0,0.086890243902439,8.689024390243903,8.536585365853659,4.344512195121951,-1.0,3,2,1,0.86,0.0,442,True,7205759406189119011,720575940618911901,L,v2LN46a,v2LN46,v2LN46,v2LN46,v2LN46,v2LN46,AL local neuron;ALLN;ALv2;glutamate;right;v2LN46;v2LN46a,v2LN46a,v2LN46,glutamate,0.6581381963421606,,
7205759406094069852,v2LN46b_R,v2LN46b,v2LN46,other v2LN,51.0,42.0,9.0,-0.6470588235294118,-0.8775510204081632,60.0,541.0,0.11090573012939,11.090573012939002,10.35120147874307,2.772643253234751,-0.7551020408163266,3,4,2,1.0,0.0,443,True,7205759406094069852,720575940609406985,R,v2LN46b,v2LN46,v2LN46,v2LN46,v2LN46,v2LN46,AL local neuron;ALLN;ALv2;glutamate;left;v2LN46;v2LN46b,v2LN46b,v2LN46,glutamate,0.65875089226222,,
7205759406139701471,v2LN46b_L,v2LN46b,v2LN46,other v2LN,122.0,102.0,20.0,-0.6721311475409836,-0.8888888888888888,46.0,589.0,0.0780984719864176,7.809847198641766,7.640067911714771,3.904923599320883,-0.6666666666666666,3,2,1,1.0,0.0,444,True,7205759406139701471,720575940613970147,L,v2LN46b,v2LN46,v2LN46,v2LN46,v2LN46,v2LN46,AL local neuron;ALLN;ALv2;glutamate;right;v2LN46;v2LN46b,v2LN46b,v2LN46,glutamate,0.641844993045367,,
