id,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,target_id,neuropil,pre_cell_type,pre_hemibrain_type,pre_side,glomerulus,pre_cell_sub_class,target_group,target_cell_type,target_hemibrain_type,target_side
84667503,76492612097833932,720575940611079236,76492612097829141,720575940614182398,84667503,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
101521802,82685061585226978,720575940615366055,82685061585217074,720575940627631125,101521802,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
101442337,82544667694218205,720575940603464672,82544667694223037,720575940627631125,101442337,LH_R,,VL2a_adPN,right,VL2a,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
173921118,76633555878470355,720575940611079236,76633555878469198,720575940614182398,173921118,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
66807176,76563187134210968,720575940611079236,76563187134207288,720575940617903617,66807176,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
103010803,83037042745059315,720575940619280705,83037042745054158,720575940622484182,103010803,LH_R,,VM2_adPN,right,VM2,uniglomerular,PV5a1,,LHPV5a1,right
107780216,82825936512239974,720575940619280705,82825936512254162,720575940620993008,107780216,LH_R,,VM2_adPN,right,VM2,uniglomerular,PV5a1,,LHPV5a1,right
103010812,83037042745056893,720575940619280705,83037042745054143,720575940622484182,103010812,LH_R,,VM2_adPN,right,VM2,uniglomerular,PV5a1,,LHPV5a1,right
88993201,76633212213799426,720575940611079236,76633212213815722,720575940614182398,88993201,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
66800361,76492818390060946,720575940611079236,76492818390065682,720575940617903617,66800361,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
101709101,82614898999459033,720575940619280705,82614898999463819,720575940645673508,101709101,LH_R,,VM2_adPN,right,VM2,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,right
56738088,76492612231794229,720575940611079236,76492612231802316,720575940631234575,56738088,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
17760035,76773949702255273,720575940611079236,76773949702262147,720575940617910017,17760035,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
4656717,76562980908730992,720575940611079236,76562980908743074,720575940626508346,4656717,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
84667225,76492612097808934,720575940611079236,76492612097803266,720575940614182398,84667225,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
109810738,76351943395985554,720575940611079236,76351943395984484,720575940631234575,109810738,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
162113688,76281574651565024,720575940611079236,76281574651561209,720575940621359988,162113688,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
125402894,81277617781161424,720575940627129290,81277617781136643,720575940631978287,125402894,SIP_R,,M_vPNml50,right,mPN,multiglomerular,PV5a1,,LHPV5a1,right
86255207,82896305256879304,720575940621141542,82896305256872112,720575940620993008,86255207,LH_R,CB1296,"M_vPNml85,M_vPNml88,M_vPNml89,DM3_vPN",right,mPN,multiglomerular,PV5a1,,LHPV5a1,right
86255199,82896305256880579,720575940621141542,82896305256872112,720575940620993008,86255199,LH_R,CB1296,"M_vPNml85,M_vPNml88,M_vPNml89,DM3_vPN",right,mPN,multiglomerular,PV5a1,,LHPV5a1,right
86255660,82544461536006392,720575940617917760,82544461536006265,720575940632462500,86255660,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
22363934,76281643371249093,720575940611079236,76281643371260242,720575940621359988,22363934,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
109810925,76422312140197718,720575940611079236,76422312140195085,720575940630050391,109810925,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
113434993,76351805956882360,720575940611079236,76351805956905714,720575940617903617,113434993,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
85590262,77055630770721325,720575940635933119,77055630770711224,720575940635128089,85590262,LH_L,,VC4_adPN,left,VC4,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,left
7861352,82825867792849359,720575940622726271,82825867792842070,720575940622484182,7861352,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
85594338,77337105747395557,720575940630770042,77337105747395488,720575940627221011,85594338,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,left
85594541,77266737003248624,720575940630770042,77266737003256844,720575940635128089,85594541,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,left
163407243,81066442829084164,720575940627129290,81066442829069963,720575940631978287,163407243,SMP_R,,M_vPNml50,right,mPN,multiglomerular,PV5a1,,LHPV5a1,right
25480746,76422243353703148,720575940611079236,76422243353704300,720575940614182398,25480746,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
89813596,76351943329064861,720575940611079236,76351943329070504,720575940631225871,89813596,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
232261536,76281574651893282,720575940611079236,76281574651890819,720575940617903617,232261536,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
22622965,76633418372636776,720575940617668747,76633418372650343,720575940631234575,22622965,LH_L,,VA4_lPN,left,VA4,uniglomerular,PV5a1,,LHPV5a1,left
26476479,77125999514969242,720575940617668747,77125999514972807,720575940632818221,26476479,LH_L,,VA4_lPN,left,VA4,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
84854914,82826005232195694,720575940619280705,82826005232210082,720575940627631125,84854914,LH_R,,VM2_adPN,right,VM2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
38719245,82544598907617866,720575940622726271,82544598907624205,720575940627631125,38719245,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
8523406,82474092791448296,720575940619071005,82474092791457602,720575940627631125,8523406,LH_R,,DM1_lPN,right,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
84537242,82685473902281611,720575940635983770,82685473902282874,720575940627631125,84537242,LH_R,,DP1l_adPN,right,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
191848791,83037180117193030,720575940630217086,83037180117203929,720575940627631125,191848791,LH_R,,DL2d_adPN,right,DL2d,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
76876137,82474161443782785,720575940637632654,82474161443790678,720575940627631125,76876137,SLP_R,CB2004,"M_vPNml56,M_vPNml58",right,mPN,multiglomerular,PD2a1_b1,CB2842,LHPD2a1,right
84854885,82826005232199460,720575940619280705,82826005232194572,720575940627631125,84854885,LH_R,,VM2_adPN,right,VM2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
228100032,82685336396184448,720575940635983770,82685336396190388,720575940627631125,228100032,LH_R,,DP1l_adPN,right,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
42861785,82685473902132709,720575940622726271,82685473902126933,720575940645673508,42861785,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,right
107124928,83107686300398065,720575940622726271,83107686300392867,720575940617540509,107124928,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
17804903,76563255786599143,720575940640032896,76563255786596477,720575940617903617,17804903,LH_L,,DM5_lPN,left,DM5,uniglomerular,PV5a1,,LHPV5a1,left
166272335,76563049628701000,720575940617668747,76563049628710857,720575940621359988,166272335,LH_L,,VA4_lPN,left,VA4,uniglomerular,PV5a1,,LHPV5a1,left
87402979,76492543378486357,720575940618308825,76492543378487480,720575940630050391,87402979,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
95261398,82685473835009902,720575940622726271,82685473835014411,720575940620814913,95261398,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB3198,LHPD2b1,right
228763155,76351874676307932,720575940617668747,76351874676307838,720575940631225871,228763155,LH_L,,VA4_lPN,left,VA4,uniglomerular,PV5a1,,LHPV5a1,left
239986483,80926186645377950,720575940622726271,80926186645377962,720575940633320785,239986483,MB_CA_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB3198,LHPD2b1,right
225514950,83037180117075364,720575940622726271,83037180117070446,720575940634792884,225514950,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
238848045,76703787116796335,720575940617668747,76703787116797722,720575940632818221,238848045,LH_L,,VA4_lPN,left,VA4,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
190471111,82966674000682988,720575940622726271,82966674000689073,720575940620993008,190471111,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
126052909,81347986525336520,720575940640372021,81347986525337808,720575940631978287,126052909,SIP_R,,M_vPNml50,right,mPN,multiglomerular,PV5a1,,LHPV5a1,right
71262269,82896236537083436,720575940622726271,82896236537096519,720575940636488110,71262269,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
17804993,76563255786603010,720575940640032896,76563255786600345,720575940617903617,17804993,LH_L,,DM5_lPN,left,DM5,uniglomerular,PV5a1,,LHPV5a1,left
18297010,76703787116563200,720575940617668747,76703787116553926,720575940626508346,18297010,LH_L,,VA4_lPN,left,VA4,uniglomerular,PV5a1,,LHPV5a1,left
58360461,76351943462906291,720575940640032896,76351943462902339,720575940617903617,58360461,LH_L,,DM5_lPN,left,DM5,uniglomerular,PV5a1,,LHPV5a1,left
17805022,76563255786603010,720575940640032896,76563255786600373,720575940617903617,17805022,LH_L,,DM5_lPN,left,DM5,uniglomerular,PV5a1,,LHPV5a1,left
17804975,76563255786600363,720575940640032896,76563255786600345,720575940617903617,17804975,LH_L,,DM5_lPN,left,DM5,uniglomerular,PV5a1,,LHPV5a1,left
87456204,76633624464184591,720575940630024566,76633624464195902,720575940614182398,87456204,LH_L,,DM2_lPN,left,DM2,uniglomerular,PV5a1,,LHPV5a1,left
87462667,83037111464866222,720575940617917760,83037111464867413,720575940617540509,87462667,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
242692097,82614761560646824,720575940615366055,82614761560642081,720575940645673508,242692097,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,right
241667412,82755499049052793,720575940615366055,82755499049057755,720575940617540509,241667412,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
231532122,81066992853411151,720575940615366055,81066992853396960,720575940633320785,231532122,MB_CA_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3198,LHPD2b1,right
203343227,82825936445440545,720575940622726271,82825936445440571,720575940636488110,203343227,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
84663010,82896167817935956,720575940622726271,82825799073754330,720575940636488110,84663010,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
115007045,82333492675442226,720575940615366055,82333492675450943,720575940622484182,115007045,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
115007053,82333492675442226,720575940615366055,82333492675450943,720575940622484182,115007053,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
227710393,82825936445569099,720575940625207019,82825936445573486,720575940632462500,227710393,LH_R,,DP1m_vPN,right,DP1m,multiglomerular,PV5a1,,LHPV5a1,right
84070448,82685336463344201,720575940615366055,82685336463337398,720575940617540509,84070448,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
4165627,77196299606361872,720575940626143806,77196299606374722,720575940631234575,4165627,LH_L,,V_ilPN,right,V,uniglomerular,PV5a1,,LHPV5a1,left
42261587,82896373976231107,720575940615366055,82896373976224945,720575940632389028,42261587,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,right
43629487,82403724047527627,720575940615366055,82403724047522104,720575940620993008,43629487,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
42261599,82896373976221348,720575940615366055,82896373976224935,720575940634792884,42261599,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
100978624,82685336463145338,720575940609460491,82685336463125548,720575940645673508,100978624,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,right
203007836,82966742653263298,720575940609460491,83037111397462474,720575940636488110,203007836,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
188230059,82403861486280766,720575940609460491,82403861486282045,720575940622484182,188230059,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
6326265,82403861486195223,720575940609460491,82403861486207301,720575940617540509,6326265,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
108109648,82614830213253343,720575940609460491,82614830213256995,720575940617540509,108109648,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
88167791,82755636554695400,720575940615366055,82755636554643696,720575940631962705,88167791,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
207378167,82755636420981463,720575940609460491,82755636420967745,720575940634792884,207378167,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
47274644,82966674000794435,720575940609460491,82966674000794432,720575940636488110,47274644,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
87907060,76774430672064586,720575940619902598,76774430672110216,720575940632818221,87907060,LH_L,VC3_adPN,VC3l_adPN,left,VC3l,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
87907061,76774430672064586,720575940619902598,76774430672110216,720575940632818221,87907061,LH_L,VC3_adPN,VC3l_adPN,left,VC3l,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
8925833,82403724047249693,720575940622726271,82403724047249675,720575940636488110,8925833,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
193902295,82825867726199012,720575940622726271,82825867726207512,720575940634792884,193902295,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
47216669,82826280109839621,720575940622726271,82826280109833345,720575940636488110,47216669,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
192447717,82333423955918750,720575940615366055,82333423955917591,720575940630991500,192447717,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,right
6338222,82896442695404439,720575940615366055,82896442695424782,720575940645673508,6338222,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,right
41472029,82333492742284509,720575940622726271,82333492742275569,720575940636488110,41472029,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
47273691,82896236537181213,720575940615366055,82896236537182420,720575940636488110,47273691,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
84082134,83037180184222892,720575940615366055,83037180184224129,720575940620993008,84082134,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
84072227,82685336463358471,720575940615366055,82685336463368320,720575940617540509,84072227,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
115007138,82333492675442226,720575940615366055,82333492675450943,720575940622484182,115007138,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
137017145,82896511415353383,720575940615366055,82896511415364224,720575940645673508,137017145,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,right
115035536,83037180117225550,720575940622726271,83037180117220727,720575940617540509,115035536,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
142492820,82333424022868297,720575940615366055,82333424022877808,720575940622484182,142492820,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
136512488,82685336463368463,720575940615366055,82685336463367165,720575940620993008,136512488,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
227710370,82755567701395221,720575940625207019,82755567701396313,720575940636488110,227710370,LH_R,,DP1m_vPN,right,DP1m,multiglomerular,PV5a1,,LHPV5a1,right
227710288,82825936445560340,720575940625207019,82825936445556513,720575940636488110,227710288,LH_R,,DP1m_vPN,right,DP1m,multiglomerular,PV5a1,,LHPV5a1,right
166269190,76422312140369262,720575940605421442,76422312140369240,720575940617910017,166269190,LH_L,,DL2d_adPN,left,DL2d,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
137949850,82966948879022499,720575940609460491,82966948879029602,720575940634792884,137949850,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
101735403,82966742720355624,720575940609460491,82966742720358265,720575940622484182,101735403,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
45176903,83107686367088133,720575940609460491,83107686367100723,720575940617540509,45176903,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
85506664,83037317623160332,720575940609460491,83037317623153141,720575940622484182,85506664,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
106283487,82755842645961141,720575940609460491,82755842646016086,720575940627631125,106283487,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
94461260,82615105090893426,720575940609460491,82615105090886123,720575940634792884,94461260,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
6337820,82403861486191382,720575940609460491,82403861486190208,720575940622484182,6337820,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
44005597,83107342769702103,720575940609460491,83107342769707417,720575940634792884,44005597,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
142169781,82615105158002629,720575940609460491,82615036438521740,720575940631962705,142169781,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
137973229,83037317623209668,720575940609460491,83037317623211948,720575940622484182,137973229,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
43986041,82966674000927896,720575940616566133,82966674000942633,720575940631962705,43986041,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
43986058,82966674000927896,720575940616566133,82966674000942633,720575940631962705,43986058,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
201808189,82685267676545141,720575940609460491,82685267676539180,720575940617540509,201808189,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
136545035,83107548928453925,720575940609460491,83107548928451531,720575940634792884,136545035,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
100983586,82755705207289245,720575940609460491,82755705207291832,720575940634792884,100983586,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
138687169,82825936512804666,720575940616566133,82825936512799525,720575940617540509,138687169,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
190868456,82966605281251088,720575940609460491,82966605281242765,720575940634792884,190868456,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
138678189,82614830280269644,720575940616566133,82614830280272546,720575940620993008,138678189,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
155904725,76985262093708627,720575940623528925,76985262093708614,720575940631234575,155904725,LH_L,,DM4_adPN,left,DM4,uniglomerular,PV5a1,,LHPV5a1,left
84072591,82614967719121413,720575940616566133,82614967719120232,720575940622484182,84072591,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
19066801,76633418372336947,720575940623528925,76633418372334238,720575940614182398,19066801,LH_L,,DM4_adPN,left,DM4,uniglomerular,PV5a1,,LHPV5a1,left
108135256,82544461535518503,720575940616566133,82544461535517304,720575940631978287,108135256,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
