target_group,bodyId_pre,bodyId_post,weight,type_pre,type_post,instance_pre,instance_post,conn_roiInfo,target_type,target_instance
PV5a1,487144598,577546843,1,LHCENT3,LHPV5a1_b,LHCENT3_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,487187476,573333903,1,SIP087,LHPV5a1_b,SIP087_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,487187476,604368022,1,SIP087,LHPV5a1_a,SIP087_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,487187476,609941228,1,SIP087,LHPV5a1_a,SIP087_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,487191669,573333903,1,,LHPV5a1_b,,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,487454622,577546843,1,LHAD3b1_e,LHPV5a1_b,LHAD3b1_e_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,510317265,573333284,1,LHPD4d1,LHPV5a1_a,LHPD4d1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,510317265,573333903,1,LHPD4d1,LHPV5a1_b,LHPD4d1_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,510317265,604368022,1,LHPD4d1,LHPV5a1_a,LHPD4d1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,510926056,573683455,1,LHPD3a4_b,LHPV5a1_a,LHPD3a4_b_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,511267109,573333284,1,LHPD3a4_c,LHPV5a1_a,LHPD3a4_c_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,511267220,609941228,1,LHPD3a4_c,LHPV5a1_a,LHPD3a4_c_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,511271342,573683455,1,LHPD3a4_a,LHPV5a1_a,LHPD3a4_a_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,511271574,573333284,1,LHCENT8,LHPV5a1_a,LHCENT8_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,511271574,573683455,1,LHCENT8,LHPV5a1_a,LHCENT8_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,511625768,546511447,1,LHPV6a1,LHPV5a1_b,LHPV6a1_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,511625768,573333284,1,LHPV6a1,LHPV5a1_a,LHPV6a1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,511626068,573333284,1,LHPV6a1,LHPV5a1_a,LHPV6a1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,511626068,609941228,1,LHPV6a1,LHPV5a1_a,LHPV6a1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,511966731,573333284,1,LHPV6a1,LHPV5a1_a,LHPV6a1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,512645188,573333284,1,LHAV4d5,LHPV5a1_a,LHAV4d5_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,512976561,604368022,1,LHAV5a7_a,LHPV5a1_a,LHAV5a7_a_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,515813661,577546843,1,SIP027,LHPV5a1_b,SIP027_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,516425902,577546843,1,LHAV6f2,LHPV5a1_b,LHAV6f2_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,517117602,573333284,1,LHAV2f1_a,LHPV5a1_a,LHAV2f1_a_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,517506265,609941228,1,LHCENT4,LHPV5a1_a,LHCENT4_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,517514142,573333284,1,PPL104,LHPV5a1_a,PPL104(a'3)_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,517699705,546511447,1,,LHPV5a1_b,,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,517838657,546511447,1,SIP036,LHPV5a1_b,SIP036_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,518183562,546511447,1,SIP016,LHPV5a1_b,SIP016_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,518183562,573333903,1,SIP016,LHPV5a1_b,SIP016_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,541615964,573333903,1,LHAD3d4,LHPV5a1_b,LHAD3d4_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,541628695,573333284,1,LHAV5b1,LHPV5a1_a,LHAV5b1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,541628695,573683455,1,LHAV5b1,LHPV5a1_a,LHAV5b1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,541952417,573333903,1,LHPV4a10_a,LHPV5a1_b,LHPV4a10_a_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,541956768,573683455,1,LHPV4i5,LHPV5a1_a,LHPV4i5_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,541961677,573333284,1,LHAV3b5,LHPV5a1_a,LHAV3b5_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,541961750,573683455,1,LHAV3b6_a,LHPV5a1_a,LHAV3b6_a_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,541965840,573333903,1,LHAV3c3,LHPV5a1_b,LHAV3c3_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,541965840,573683455,1,LHAV3c3,LHPV5a1_a,LHAV3c3_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,542639377,546511447,1,LHAV4g4_b,LHPV5a1_b,LHAV4g4_b_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,542639377,573333284,1,LHAV4g4_b,LHPV5a1_a,LHAV4g4_b_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,542639377,573333903,1,LHAV4g4_b,LHPV5a1_b,LHAV4g4_b_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,542652506,609941228,1,DM4_vPN,LHPV5a1_a,DM4_vPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,542656552,604368022,1,LHPD4a1,LHPV5a1_a,LHPD4a1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,544007573,577546843,1,LHAV6a2_c,LHPV5a1_b,LHAV6a2_c_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,544007573,609941228,1,LHAV6a2_c,LHPV5a1_a,LHAV6a2_c_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,544107341,577546843,1,,LHPV5a1_b,,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,545738451,609941228,1,LHCENT13_a,LHPV5a1_a,LHCENT13_a_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,546511447,573333284,1,LHPV5a1_b,LHPV5a1_a,LHPV5a1_b_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,546511447,573683455,1,LHPV5a1_b,LHPV5a1_a,LHPV5a1_b_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,547457113,573683455,1,LHAD3f1_b,LHPV5a1_a,LHAD3f1_b_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,549597974,609941228,1,SMP142,LHPV5a1_a,SMP142_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,551298257,573333284,1,LHAD1c2,LHPV5a1_a,LHAD1c2_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,571666434,573683455,1,LHPD2a1,LHPV5a1_a,LHPD2a1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,571666434,609941228,1,LHPD2a1,LHPV5a1_a,LHPD2a1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,572651463,546511447,1,LHPV5a5,LHPV5a1_b,LHPV5a5_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,572988717,573333284,1,LHAV6f1_a,LHPV5a1_a,LHAV6f1_a_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,572988717,604368022,1,LHAV6f1_a,LHPV5a1_a,LHAV6f1_a_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,573324939,573333284,1,LHAV4g7_b,LHPV5a1_a,LHAV4g7_b_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,573324939,609941228,1,LHAV4g7_b,LHPV5a1_a,LHAV4g7_b_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,573329304,546511447,1,LHPD2a1,LHPV5a1_b,LHPD2a1_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,573333284,573333903,1,LHPV5a1_a,LHPV5a1_b,LHPV5a1_a_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,573333284,573683455,1,LHPV5a1_a,LHPV5a1_a,LHPV5a1_a_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,573333835,577546843,1,DM4_adPN,LHPV5a1_b,DM4_adPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,573333903,604368022,1,LHPV5a1_b,LHPV5a1_a,LHPV5a1_b_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,573337611,573333284,1,LHPD2a1,LHPV5a1_a,LHPD2a1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,573337611,604368022,1,LHPD2a1,LHPV5a1_a,LHPD2a1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,573670049,577546843,1,LHPV5a2,LHPV5a1_b,LHPV5a2_R,LHPV5a1_b_R,{},LHPV5a1_b,LHPV5a1_b_R
PV5a1,573683455,573333903,1,LHPV5a1_a,LHPV5a1_b,LHPV5a1_a_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,573683455,604368022,1,LHPV5a1_a,LHPV5a1_a,LHPV5a1_a_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,573683455,609941228,1,LHPV5a1_a,LHPV5a1_a,LHPV5a1_a_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,574688051,546511447,1,LHPV12a1,LHPV5a1_b,LHPV12a1_L,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,576773752,573333284,1,LHCENT13_a,LHPV5a1_a,LHCENT13_a_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,576864518,546511447,1,SIP012,LHPV5a1_b,SIP012_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,577546843,546511447,1,LHPV5a1_b,LHPV5a1_b,LHPV5a1_b_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,578893446,573333284,1,SIP016,LHPV5a1_a,SIP016_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,578893446,573683455,1,SIP016,LHPV5a1_a,SIP016_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,579596940,573333903,1,SIP016,LHPV5a1_b,SIP016_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,579596940,577546843,1,SIP016,LHPV5a1_b,SIP016_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,580231908,573683455,1,LHAV7a1_b,LHPV5a1_a,LHAV7a1_b_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,602999843,604368022,1,LHPV5d1_a,LHPV5a1_a,LHPV5d1_a_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SMP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,603340681,604368022,1,LHPV4a7_b,LHPV5a1_a,LHPV4a7_b_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,603349484,573333284,1,M_vPNml85,LHPV5a1_a,M_vPNml85_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,603349484,577546843,1,M_vPNml85,LHPV5a1_b,M_vPNml85_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,604009598,609941228,1,LHAD3b1_a,LHPV5a1_a,LHAD3b1_a_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,604031105,573683455,1,LHAV4a5,LHPV5a1_a,LHAV4a5_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,604031105,604368022,1,LHAV4a5,LHPV5a1_a,LHAV4a5_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,604364004,573683455,1,LHAD3b1_e,LHPV5a1_a,LHAD3b1_e_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,604368022,573333284,1,LHPV5a1_a,LHPV5a1_a,LHPV5a1_a_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,604368022,573683455,1,LHPV5a1_a,LHPV5a1_a,LHPV5a1_a_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,604368022,609941228,1,LHPV5a1_a,LHPV5a1_a,LHPV5a1_a_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,604398262,573333284,1,LHPV4b1_b,LHPV5a1_a,LHPV4b1_b_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,604700963,546511447,1,LHAD3f1_b,LHPV5a1_b,LHAD3f1_b_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,604700963,577546843,1,LHAD3f1_b,LHPV5a1_b,LHAD3f1_b_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,604709727,573683455,1,LHPV10b1,LHPV5a1_a,LHPV10b1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,604709727,604368022,1,LHPV10b1,LHPV5a1_a,LHPV10b1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,604709727,609941228,1,LHPV10b1,LHPV5a1_a,LHPV10b1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,605391864,604368022,1,LHPV2b4,LHPV5a1_a,LHPV2b4_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,609233083,573333903,1,LHAV7a6,LHPV5a1_b,LHAV7a6_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,609924156,604368022,1,M_lvPNm39,LHPV5a1_a,M_lvPNm39_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,609941228,573333903,1,LHPV5a1_a,LHPV5a1_b,LHPV5a1_a_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,609941228,604368022,1,LHPV5a1_a,LHPV5a1_a,LHPV5a1_a_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,610274029,573683455,1,M_vPNml50,LHPV5a1_a,M_vPNml50_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,610274046,546511447,1,M_vPNml50,LHPV5a1_b,M_vPNml50_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,610274046,573683455,1,M_vPNml50,LHPV5a1_a,M_vPNml50_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,610274046,577546843,1,M_vPNml50,LHPV5a1_b,M_vPNml50_R,LHPV5a1_b_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,611323175,573333284,1,mALB1,LHPV5a1_a,mALB1_L,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,612648076,573333284,1,SIP016,LHPV5a1_a,SIP016_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,612648076,604368022,1,SIP016,LHPV5a1_a,SIP016_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,630714299,546511447,1,DM2_lPN,LHPV5a1_b,DM2_lPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,630714299,573333903,1,DM2_lPN,LHPV5a1_b,DM2_lPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,630714299,609941228,1,DM2_lPN,LHPV5a1_a,DM2_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,633684017,609941228,1,LHPV5d2,LHPV5a1_a,LHPV5d2_R,LHPV5a1_a_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SMP(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,634029702,577546843,1,LHPV4i5,LHPV5a1_b,LHPV4i5_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,634363193,573683455,1,LHAV4k1,LHPV5a1_a,LHAV4k1_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,634379734,546511447,1,M_vPNml88,LHPV5a1_b,M_vPNml88_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,634379734,573333903,1,M_vPNml88,LHPV5a1_b,M_vPNml88_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,634379734,573683455,1,M_vPNml88,LHPV5a1_a,M_vPNml88_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,634379734,604368022,1,M_vPNml88,LHPV5a1_a,M_vPNml88_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,634379734,609941228,1,M_vPNml88,LHPV5a1_a,M_vPNml88_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,635048729,573683455,1,DP1m_vPN,LHPV5a1_a,DP1m_vPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
