source_root_id,analysis_body_id,LN_instance,LN_type,analysis_hemisphere,analysis_neuropil,neuropil,n_synapses
720575940624012692,7205759406240126921,CB1668_L,CB1668,L,AL_L,,29
720575940624012692,7205759406240126922,CB1668_R,CB1668,R,AL_R,AL_L,393
720575940624012692,7205759406240126922,CB1668_R,CB1668,R,AL_R,AL_R,762
720575940624012692,7205759406240126922,CB1668_R,CB1668,R,AL_R,LAL_R,5
720575940624012692,7205759406240126922,CB1668_R,CB1668,R,AL_R,,29
720575940623000858,7205759406230008581,lLN2F_b_L,lLN2F_b,L,AL_L,AL_L,44372
720575940623000858,7205759406230008581,lLN2F_b_L,lLN2F_b,L,AL_L,CRE_L,172
720575940623000858,7205759406230008581,lLN2F_b_L,lLN2F_b,L,AL_L,LAL_L,54
720575940623000858,7205759406230008581,lLN2F_b_L,lLN2F_b,L,AL_L,,68
720575940638128474,7205759406381284741,lLN2F_a_L,lLN2F_a,L,AL_L,AL_L,20295
720575940638128474,7205759406381284741,lLN2F_a_L,lLN2F_a,L,AL_L,CRE_L,40
720575940638128474,7205759406381284741,lLN2F_a_L,lLN2F_a,L,AL_L,LAL_L,21
720575940638128474,7205759406381284741,lLN2F_a_L,lLN2F_a,L,AL_L,VES_L,5
720575940609282825,7205759406092828252,lLN2F_b_R,lLN2F_b,R,AL_R,AL_R,43356
720575940609282825,7205759406092828252,lLN2F_b_R,lLN2F_b,R,AL_R,LAL_R,50
720575940609282825,7205759406092828252,lLN2F_b_R,lLN2F_b,R,AL_R,VES_R,4
720575940609282825,7205759406092828252,lLN2F_b_R,lLN2F_b,R,AL_R,,1
720575940634545890,7205759406345458902,lLN2F_b_R,lLN2F_b,R,AL_R,AL_R,40497
720575940634545890,7205759406345458902,lLN2F_b_R,lLN2F_b,R,AL_R,CRE_R,1
720575940634545890,7205759406345458902,lLN2F_b_R,lLN2F_b,R,AL_R,LAL_R,27
720575940631164476,7205759406311644761,CB3633_L,CB3633,L,AL_L,AL_L,799
720575940631164476,7205759406311644761,CB3633_L,CB3633,L,AL_L,AL_R,1999
720575940631164476,7205759406311644761,CB3633_L,CB3633,L,AL_L,EB,1
720575940631164476,7205759406311644761,CB3633_L,CB3633,L,AL_L,LAL_R,10
720575940631164476,7205759406311644761,CB3633_L,CB3633,L,AL_L,,41
720575940631164476,7205759406311644762,CB3633_R,CB3633,R,AL_R,AL_L,799
720575940631164476,7205759406311644762,CB3633_R,CB3633,R,AL_R,AL_R,1999
720575940631164476,7205759406311644762,CB3633_R,CB3633,R,AL_R,EB,1
720575940631164476,7205759406311644762,CB3633_R,CB3633,R,AL_R,LAL_R,10
720575940631164476,7205759406311644762,CB3633_R,CB3633,R,AL_R,,41
720575940604662700,7205759406046627001,CB1668_L,CB1668,L,AL_L,AL_L,299
720575940604662700,7205759406046627001,CB1668_L,CB1668,L,AL_L,AL_R,464
720575940604662700,7205759406046627001,CB1668_L,CB1668,L,AL_L,LAL_R,1
720575940604662700,7205759406046627001,CB1668_L,CB1668,L,AL_L,VES_R,1
720575940604662700,7205759406046627001,CB1668_L,CB1668,L,AL_L,,21
720575940604662700,7205759406046627002,CB1668_R,CB1668,R,AL_R,AL_L,299
720575940604662700,7205759406046627002,CB1668_R,CB1668,R,AL_R,AL_R,464
720575940604662700,7205759406046627002,CB1668_R,CB1668,R,AL_R,LAL_R,1
720575940604662700,7205759406046627002,CB1668_R,CB1668,R,AL_R,VES_R,1
720575940604662700,7205759406046627002,CB1668_R,CB1668,R,AL_R,,21
720575940609406985,7205759406094069851,v2LN46b_L,v2LN46b,L,AL_L,AL_L,82
720575940609406985,7205759406094069851,v2LN46b_L,v2LN46b,L,AL_L,AL_R,541
720575940609406985,7205759406094069851,v2LN46b_L,v2LN46b,L,AL_L,,32
720575940609406985,7205759406094069852,v2LN46b_R,v2LN46b,R,AL_R,AL_L,82
720575940609406985,7205759406094069852,v2LN46b_R,v2LN46b,R,AL_R,AL_R,541
720575940609406985,7205759406094069852,v2LN46b_R,v2LN46b,R,AL_R,,32
720575940622792423,7205759406227924231,CB1013_L,CB1013,L,AL_L,AL_L,353
720575940622792423,7205759406227924231,CB1013_L,CB1013,L,AL_L,AL_R,482
720575940622792423,7205759406227924231,CB1013_L,CB1013,L,AL_L,LAL_R,1
720575940622792423,7205759406227924231,CB1013_L,CB1013,L,AL_L,,23
720575940622792423,7205759406227924232,CB1013_R,CB1013,R,AL_R,AL_L,353
720575940622792423,7205759406227924232,CB1013_R,CB1013,R,AL_R,AL_R,482
720575940622792423,7205759406227924232,CB1013_R,CB1013,R,AL_R,LAL_R,1
720575940622792423,7205759406227924232,CB1013_R,CB1013,R,AL_R,,23
720575940638559440,7205759406385594401,CB1013_L,CB1013,L,AL_L,AL_L,328
720575940638559440,7205759406385594401,CB1013_L,CB1013,L,AL_L,AL_R,443
720575940638559440,7205759406385594401,CB1013_L,CB1013,L,AL_L,,22
720575940638559440,7205759406385594402,CB1013_R,CB1013,R,AL_R,AL_L,328
720575940638559440,7205759406385594402,CB1013_R,CB1013,R,AL_R,AL_R,443
720575940638559440,7205759406385594402,CB1013_R,CB1013,R,AL_R,,22
720575940618112310,7205759406181123102,lLN1_bc_R,lLN1_bc,R,AL_R,AL_R,10427
720575940618112310,7205759406181123102,lLN1_bc_R,lLN1_bc,R,AL_R,AVLP_R,3
720575940618112310,7205759406181123102,lLN1_bc_R,lLN1_bc,R,AL_R,,33
720575940613804259,7205759406138042592,lLN2T_c_R,lLN2T_c,R,AL_R,AL_R,15579
720575940613804259,7205759406138042592,lLN2T_c_R,lLN2T_c,R,AL_R,AVLP_R,58
720575940613804259,7205759406138042592,lLN2T_c_R,lLN2T_c,R,AL_R,LAL_R,1
720575940614832543,7205759406148325431,CB1686_L,CB1686,L,AL_L,AL_L,1417
720575940626051367,7205759406260513671,v2LN3A1_a_L,v2LN3A1_a,L,AL_L,AL_L,533
720575940626051367,7205759406260513671,v2LN3A1_a_L,v2LN3A1_a,L,AL_L,AL_R,1781
720575940626051367,7205759406260513672,v2LN3A1_a_R,v2LN3A1_a,R,AL_R,AL_L,533
720575940626051367,7205759406260513672,v2LN3A1_a_R,v2LN3A1_a,R,AL_R,AL_R,1781
720575940625732196,7205759406257321961,CB2569_L,CB2569,L,AL_L,AL_L,617
720575940625732196,7205759406257321961,CB2569_L,CB2569,L,AL_L,AL_R,597
720575940625732196,7205759406257321961,CB2569_L,CB2569,L,AL_L,EB,5
720575940625732196,7205759406257321961,CB2569_L,CB2569,L,AL_L,LAL_L,2
720575940625732196,7205759406257321961,CB2569_L,CB2569,L,AL_L,LAL_R,4
720575940625732196,7205759406257321962,CB2569_R,CB2569,R,AL_R,AL_L,617
720575940625732196,7205759406257321962,CB2569_R,CB2569,R,AL_R,AL_R,597
720575940625732196,7205759406257321962,CB2569_R,CB2569,R,AL_R,EB,5
720575940625732196,7205759406257321962,CB2569_R,CB2569,R,AL_R,LAL_L,2
720575940625732196,7205759406257321962,CB2569_R,CB2569,R,AL_R,LAL_R,4
720575940637602650,7205759406376026501,vLN25_L,vLN25,L,AL_L,AL_L,3326
720575940637602650,7205759406376026501,vLN25_L,vLN25,L,AL_L,VES_L,1191
720575940637602650,7205759406376026501,vLN25_L,vLN25,L,AL_L,WED_L,13
720575940637602650,7205759406376026501,vLN25_L,vLN25,L,AL_L,,1
720575940636151391,7205759406361513912,CB1545_R,CB1545,R,AL_R,AL_R,1755
720575940636151391,7205759406361513912,CB1545_R,CB1545,R,AL_R,AMMC_R,1
720575940605078560,7205759406050785601,v2LNX01_L,v2LNX01,L,AL_L,AL_L,77
720575940605078560,7205759406050785601,v2LNX01_L,v2LNX01,L,AL_L,AL_R,2183
720575940605078560,7205759406050785601,v2LNX01_L,v2LNX01,L,AL_L,LAL_R,11
720575940605078560,7205759406050785601,v2LNX01_L,v2LNX01,L,AL_L,NO,1
720575940605078560,7205759406050785601,v2LNX01_L,v2LNX01,L,AL_L,VES_R,13
720575940605078560,7205759406050785602,v2LNX01_R,v2LNX01,R,AL_R,AL_L,77
720575940605078560,7205759406050785602,v2LNX01_R,v2LNX01,R,AL_R,AL_R,2183
720575940605078560,7205759406050785602,v2LNX01_R,v2LNX01,R,AL_R,LAL_R,11
720575940605078560,7205759406050785602,v2LNX01_R,v2LNX01,R,AL_R,NO,1
720575940605078560,7205759406050785602,v2LNX01_R,v2LNX01,R,AL_R,VES_R,13
720575940614774434,7205759406147744342,v2LN40_2_R,v2LN40_2,R,AL_R,AL_R,1678
720575940617910848,7205759406179108481,v2LN5_L,v2LN5,L,AL_L,AL_L,861
720575940617910848,7205759406179108481,v2LN5_L,v2LN5,L,AL_L,AL_R,4136
720575940617910848,7205759406179108481,v2LN5_L,v2LN5,L,AL_L,NO,2
720575940617910848,7205759406179108481,v2LN5_L,v2LN5,L,AL_L,VES_L,2
720575940617910848,7205759406179108481,v2LN5_L,v2LN5,L,AL_L,VES_R,6
720575940617910848,7205759406179108482,v2LN5_R,v2LN5,R,AL_R,AL_L,861
720575940617910848,7205759406179108482,v2LN5_R,v2LN5,R,AL_R,AL_R,4136
720575940617910848,7205759406179108482,v2LN5_R,v2LN5,R,AL_R,NO,2
720575940617910848,7205759406179108482,v2LN5_R,v2LN5,R,AL_R,VES_L,2
720575940617910848,7205759406179108482,v2LN5_R,v2LN5,R,AL_R,VES_R,6
720575940623437838,7205759406234378381,CB1013_L,CB1013,L,AL_L,AL_L,396
720575940623437838,7205759406234378381,CB1013_L,CB1013,L,AL_L,AL_R,706
720575940623437838,7205759406234378382,CB1013_R,CB1013,R,AL_R,AL_L,396
720575940623437838,7205759406234378382,CB1013_R,CB1013,R,AL_R,AL_R,706
720575940638022515,7205759406380225152,v2LN39a_R,v2LN39a,R,AL_R,AL_R,1868
720575940625684057,7205759406256840571,CB2661_L,CB2661,L,AL_L,AL_L,561
720575940625684057,7205759406256840571,CB2661_L,CB2661,L,AL_L,AL_R,297
720575940625684057,7205759406256840571,CB2661_L,CB2661,L,AL_L,AMMC_L,1
720575940625684057,7205759406256840571,CB2661_L,CB2661,L,AL_L,LAL_R,3
720575940625684057,7205759406256840571,CB2661_L,CB2661,L,AL_L,VES_R,1
720575940625684057,7205759406256840572,CB2661_R,CB2661,R,AL_R,AL_L,561
720575940625684057,7205759406256840572,CB2661_R,CB2661,R,AL_R,AL_R,297
720575940625684057,7205759406256840572,CB2661_R,CB2661,R,AL_R,AMMC_L,1
720575940625684057,7205759406256840572,CB2661_R,CB2661,R,AL_R,LAL_R,3
720575940625684057,7205759406256840572,CB2661_R,CB2661,R,AL_R,VES_R,1
720575940621778646,7205759406217786461,CB2571_L,CB2571,L,AL_L,AL_L,366
720575940621778646,7205759406217786461,CB2571_L,CB2571,L,AL_L,AL_R,1644
720575940621778646,7205759406217786462,CB2571_R,CB2571,R,AL_R,AL_L,366
720575940621778646,7205759406217786462,CB2571_R,CB2571,R,AL_R,AL_R,1644
720575940622014090,7205759406220140901,CB2527_L,CB2527,L,AL_L,AL_L,532
720575940622014090,7205759406220140901,CB2527_L,CB2527,L,AL_L,AL_R,834
720575940622014090,7205759406220140901,CB2527_L,CB2527,L,AL_L,NO,4
720575940622014090,7205759406220140901,CB2527_L,CB2527,L,AL_L,PRW,2
720575940622014090,7205759406220140902,CB2527_R,CB2527,R,AL_R,AL_L,532
720575940622014090,7205759406220140902,CB2527_R,CB2527,R,AL_R,AL_R,834
720575940622014090,7205759406220140902,CB2527_R,CB2527,R,AL_R,NO,4
720575940622014090,7205759406220140902,CB2527_R,CB2527,R,AL_R,PRW,2
720575940630251791,7205759406302517912,v2LN46b_R,v2LN46b,R,AL_R,AL_L,129
720575940630251791,7205759406302517912,v2LN46b_R,v2LN46b,R,AL_R,AL_R,425
720575940613575958,7205759406135759581,CB1473_L,CB1473,L,AL_L,AL_L,979
720575940613575958,7205759406135759581,CB1473_L,CB1473,L,AL_L,GNG,1
720575940619061662,7205759406190616622,v2LN36_R,v2LN36,R,AL_R,AL_R,7632
720575940640314190,7205759406403141901,LN60a_L,LN60a,L,AL_L,AL_L,2363
720575940640314190,7205759406403141901,LN60a_L,LN60a,L,AL_L,AL_R,5682
720575940640314190,7205759406403141901,LN60a_L,LN60a,L,AL_L,EB,2
720575940640314190,7205759406403141901,LN60a_L,LN60a,L,AL_L,LAL_L,18
720575940640314190,7205759406403141901,LN60a_L,LN60a,L,AL_L,LAL_R,47
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,AL_L,2363
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,AL_R,5682
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,EB,2
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,LAL_L,18
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,LAL_R,47
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,AL_R,6576
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,LAL_R,5
720575940633741229,7205759406337412292,lLN2X02_R,lLN2X02,R,AL_R,AL_R,6128
720575940633741229,7205759406337412292,lLN2X02_R,lLN2X02,R,AL_R,LAL_R,4
720575940620249941,7205759406202499412,vLN27_R,vLN27,R,AL_R,AL_R,5044
720575940627604327,7205759406276043271,vLN28_vLN29_L,vLN28_vLN29,L,AL_L,AL_L,2660
720575940627604327,7205759406276043271,vLN28_vLN29_L,vLN28_vLN29,L,AL_L,FLA_L,44
720575940627604327,7205759406276043271,vLN28_vLN29_L,vLN28_vLN29,L,AL_L,VES_L,216
720575940638006086,7205759406380060862,l2LN19_R,l2LN19,R,AL_R,AL_R,3277
720575940609112587,7205759406091125871,CB1132_L,CB1132,L,AL_L,AL_L,210
720575940609112587,7205759406091125871,CB1132_L,CB1132,L,AL_L,AL_R,1673
720575940609112587,7205759406091125871,CB1132_L,CB1132,L,AL_L,CRE_L,2
720575940609112587,7205759406091125871,CB1132_L,CB1132,L,AL_L,CRE_R,1
720575940609112587,7205759406091125871,CB1132_L,CB1132,L,AL_L,EB,3
720575940609112587,7205759406091125872,CB1132_R,CB1132,R,AL_R,AL_L,210
720575940609112587,7205759406091125872,CB1132_R,CB1132,R,AL_R,AL_R,1673
720575940609112587,7205759406091125872,CB1132_R,CB1132,R,AL_R,CRE_L,2
720575940609112587,7205759406091125872,CB1132_R,CB1132,R,AL_R,CRE_R,1
720575940609112587,7205759406091125872,CB1132_R,CB1132,R,AL_R,EB,3
720575940612991381,7205759406129913812,vLN26_R,vLN26,R,AL_R,AL_L,116
720575940612991381,7205759406129913812,vLN26_R,vLN26,R,AL_R,AL_R,5731
720575940612991381,7205759406129913812,vLN26_R,vLN26,R,AL_R,GNG,337
720575940612991381,7205759406129913812,vLN26_R,vLN26,R,AL_R,LAL_R,2
720575940612991381,7205759406129913812,vLN26_R,vLN26,R,AL_R,PRW,2274
720575940612991381,7205759406129913812,vLN26_R,vLN26,R,AL_R,VES_R,3
720575940612991381,7205759406129913812,vLN26_R,vLN26,R,AL_R,,37
720575940627390440,7205759406273904401,CB2908_L,CB2908,L,AL_L,AL_L,1297
