bodyId_pre,bodyId_post,weight,type_pre,type_post,instance_pre,instance_post,conn_roiInfo
329897255,1943811511,1,LHCENT10,M_lvPNm31,LHCENT10_R,M_lvPNm31_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
330246657,609924156,1,LHPV6c2,M_lvPNm39,LHPV6c2_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
330268940,1700307582,1,LHCENT9,M_l2PNl21,LHCENT9_R,M_l2PNl21_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
330268940,1943811511,1,LHCENT9,M_lvPNm31,LHCENT9_R,M_lvPNm31_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
330998071,1943811511,1,,M_lvPNm31,(MBDLaxon1),M_lvPNm31_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
331662710,1671952694,1,PPL106,M_lvPNm24,PPL106(a3)_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
357150583,609924156,1,SLP436,M_lvPNm39,SLP436_R,M_lvPNm39_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SMP(R)': {'pre': 1, 'post': 1}}"
358515278,1943811511,1,SLP323,M_lvPNm31,SLP323_R,M_lvPNm31_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SMP(R)': {'pre': 1, 'post': 1}}"
359210228,609924156,1,LHAD1j1,M_lvPNm39,LHAD1j1_R,M_lvPNm39_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
359214479,1447205602,1,LHCENT12,M_vPNml83,LHCENT12_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
359560762,1943811511,1,LHPV7b1,M_lvPNm31,LHPV7b1_R,M_lvPNm31_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
359581549,609924156,1,LHAV3k6,M_lvPNm39,LHAV3k6_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
359891881,609924156,1,LHCENT12,M_lvPNm39,LHCENT12_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
359891881,697145036,1,LHCENT12,M_vPNml83,LHCENT12_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
359897526,609924156,1,SLP200,M_lvPNm39,SLP200_R,M_lvPNm39_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
360255138,1700307582,1,LHAV3m1,M_l2PNl21,LHAV3m1_R,M_l2PNl21_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
360284300,1671952694,1,LHCENT8,M_lvPNm24,LHCENT8_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
360578625,1693827279,1,LHAV6a1_b,M_adPNm8,LHAV6a1_b_R,M_adPNm8_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
360950551,1447205602,1,LHAV5b2,M_vPNml83,LHAV5b2_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
361312808,609924156,1,SMP503,M_lvPNm39,SMP503_R,M_lvPNm39_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
361445621,1671952694,1,SMP108,M_lvPNm24,SMP108(ADM05)_L,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SMP(R)': {'pre': 1, 'post': 1}}"
361445621,2383731281,1,SMP108,M_vPNml51,SMP108(ADM05)_L,M_vPNml51_R,"{'INP': {'pre': 1, 'post': 1}, 'SCL(R)': {'pre': 1, 'post': 1}}"
361968122,1700307582,1,LHAD2e3,M_l2PNl21,LHAD2e3_R,M_l2PNl21_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
386821081,1447205602,1,LHPD3a2_c,M_vPNml83,LHPD3a2_c_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
387870860,609924156,1,LHPV6c1,M_lvPNm39,LHPV6c1_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
388208592,609924156,1,SLP285,M_lvPNm39,SLP285_R,M_lvPNm39_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
390586752,1447205602,1,LHAV3b2_a,M_vPNml83,LHAV3b2_a_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
390586997,1819326555,1,LHAV2k10_b,M_vPNml89,LHAV2k10_b_R,M_vPNml89_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
390953189,1700307582,1,LHAD1f3_a,M_l2PNl21,LHAD1f3_a_R,M_l2PNl21_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
391958379,697145036,1,LHAD3b1_b,M_vPNml83,LHAD3b1_b_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
391971839,1671952694,1,SLP328,M_lvPNm24,SLP328_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
392645639,609924156,1,LHPV7a1,M_lvPNm39,LHPV7a1_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
393055504,1943811511,1,SIP036,M_lvPNm31,SIP036_R,M_lvPNm31_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
393766777,1671952694,1,PPL101,M_lvPNm24,PPL101(y1pedc)_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
417834021,1671952694,1,LHPD2a4_a,M_lvPNm24,LHPD2a4_a_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SMP(R)': {'pre': 1, 'post': 1}}"
418552044,1693827279,1,LHPV6h2,M_adPNm8,LHPV6h2_R,M_adPNm8_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
418892691,1700307582,1,SLP314,M_l2PNl21,SLP314_R,M_l2PNl21_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
418892691,2383731281,1,SLP314,M_vPNml51,SLP314_R,M_vPNml51_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
419889751,609924156,1,LHAV5a9_a,M_lvPNm39,LHAV5a9_a_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
420614725,1700307582,1,SLP291,M_l2PNl21,SLP291_R,M_l2PNl21_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
421668365,2383731281,1,SLP159,M_vPNml51,SLP159_R,M_vPNml51_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
422640861,609924156,1,LHPV5c1_a,M_lvPNm39,LHPV5c1_a_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
422751191,1671952694,1,SMP177,M_lvPNm24,SMP177_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
422751191,1700307582,1,SMP177,M_l2PNl21,SMP177_R,M_l2PNl21_R,"{'INP': {'pre': 1, 'post': 1}, 'SCL(R)': {'pre': 1, 'post': 1}}"
422751191,1943811511,1,SMP177,M_lvPNm31,SMP177_R,M_lvPNm31_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
423343583,609924156,1,LHPV5c1_c,M_lvPNm39,LHPV5c1_c_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
423416887,1671952694,1,SLP073,M_lvPNm24,SLP073_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
424716408,609924156,1,LHAV3k1,M_lvPNm39,LHAV3k1_R,M_lvPNm39_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
424729434,2383731281,1,SLP332,M_vPNml51,SLP332_R,M_vPNml51_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
424733177,1700307582,1,SLP253,M_l2PNl21,SLP253_R,M_l2PNl21_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
424780893,1700307582,1,LHAD1c2,M_l2PNl21,LHAD1c2_R,M_l2PNl21_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
424789697,609924156,1,MBON02,M_lvPNm39,MBON02(B2B'2a)_R,M_lvPNm39_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
424789697,1700307582,1,MBON02,M_l2PNl21,MBON02(B2B'2a)_R,M_l2PNl21_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
425803370,1447205602,1,LHAV6f2,M_vPNml83,LHAV6f2_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
448225646,609924156,1,LHPD3a4_b,M_lvPNm39,LHPD3a4_b_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
450267976,1819326555,1,LHAV3b6_a,M_vPNml89,LHAV3b6_a_R,M_vPNml89_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
451646125,697145036,1,LHPV5h5,M_vPNml83,LHPV5h5_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
452677169,609924156,1,LHAV6b1_b,M_lvPNm39,LHAV6b1_b_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
452742028,1700307582,1,SMP457,M_l2PNl21,SMP457_R,M_l2PNl21_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
453009665,609924156,1,LHAV6a8,M_lvPNm39,LHAV6a8_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
454697392,1447205602,1,LHAV6a3_a,M_vPNml83,LHAV6a3_a_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
456096372,1943811511,1,SLP254,M_lvPNm31,SLP254_R,M_lvPNm31_R,"{'INP': {'pre': 1, 'post': 1}, 'SCL(R)': {'pre': 1, 'post': 1}}"
456152258,1700307582,1,SIP044,M_l2PNl21,SIP044_R,M_l2PNl21_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
456427944,609924156,1,LHAD3a9,M_lvPNm39,LHAD3a9_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
456427965,609924156,1,LHAD3b1_b,M_lvPNm39,LHAD3b1_b_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
457196643,1943811511,1,MBON28,M_lvPNm31,MBON16-like(a'3a)_R,M_lvPNm31_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
480590566,609924156,1,LHPV12a1,M_lvPNm39,LHPV12a1(PVM10)_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
480918798,1447205602,1,LHPD3a4_c,M_vPNml83,LHPD3a4_c_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
482002701,1693827279,1,LHAV6a5,M_adPNm8,LHAV6a5_R,M_adPNm8_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
482680447,609924156,1,LHAV3k3,M_lvPNm39,LHAV3k3_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
482732443,2383731281,1,LHAV6c1,M_vPNml51,LHAV6c1_R,M_vPNml51_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
482757982,609924156,1,SLP144,M_lvPNm39,SLP144_R,M_lvPNm39_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
483712161,609924156,1,SLP056,M_lvPNm39,SLP056_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
484126552,1671952694,1,SMP011,M_lvPNm24,SMP011_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
484911954,1700307582,1,SMP089,M_l2PNl21,SMP089(ADM04)_L,M_l2PNl21_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
485728655,5813034081,1,LHPV5c2,M_vPNml58,LHPV5c2_R,M_vPNml58_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
488550675,609924156,1,LHAD3e1_b,M_lvPNm39,LHAD3e1_b_R,M_lvPNm39_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
509924185,1700307582,1,SMP245,M_l2PNl21,SMP245_R,M_l2PNl21_R,"{'VLNP(R)': {'pre': 1, 'post': 1}, 'AVLP(R)': {'pre': 1, 'post': 1}}"
509928512,1671952694,1,LHPD2b1_a,M_lvPNm24,LHPD2b1_a_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
510317265,1447205602,1,LHPD4d1,M_vPNml83,LHPD4d1_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
511271379,697145036,1,LHAV3b2_b,M_vPNml83,LHAV3b2_b_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
511271379,1693827279,1,LHAV3b2_b,M_adPNm8,LHAV3b2_b_R,M_adPNm8_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
511271574,1671952694,1,LHCENT8,M_lvPNm24,LHCENT8_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
511621576,1671952694,1,LHAV3o1,M_lvPNm24,LHAV3o1_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
513050445,609924156,1,LHPV5b1,M_lvPNm39,LHPV5b1_R,M_lvPNm39_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
514060419,1447205602,1,LHPV4d3,M_vPNml83,LHPV4d3_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
516085453,1943811511,1,LHPV4d8,M_lvPNm31,LHPV4d8_R,M_lvPNm31_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
516844782,1671952694,1,SIP071,M_lvPNm24,SIP071_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
517506265,609924156,1,LHCENT4,M_lvPNm39,LHCENT4_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
517506265,1700307582,1,LHCENT4,M_l2PNl21,LHCENT4_R,M_l2PNl21_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
517514142,1700307582,1,PPL104,M_l2PNl21,PPL104(a'3)_R,M_l2PNl21_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
517514142,1943811511,1,PPL104,M_lvPNm31,PPL104(a'3)_R,M_lvPNm31_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
517514142,2383731281,1,PPL104,M_vPNml51,PPL104(a'3)_R,M_vPNml51_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
517514588,609924156,1,SMP443,M_lvPNm39,SMP443_R,M_lvPNm39_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
517699705,1447205602,1,,M_vPNml83,,M_vPNml83_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
517854468,1943811511,1,MBON19,M_lvPNm31,MBON19(a2p3p)_R,M_lvPNm31_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
518861029,1671952694,1,SIP071,M_lvPNm24,SIP071_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
518861029,1700307582,1,SIP071,M_l2PNl21,SIP071_R,M_l2PNl21_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
541624179,609924156,1,LHAV3b2_c,M_lvPNm39,LHAV3b2_c_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
541956768,609924156,1,LHPV4i5,M_lvPNm39,LHPV4i5_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
541961677,1447205602,1,LHAV3b5,M_vPNml83,LHAV3b5_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
542634818,1943811511,1,DM1_lPN,M_lvPNm31,DM1_lPN_R,M_lvPNm31_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
542634818,5813034081,1,DM1_lPN,M_vPNml58,DM1_lPN_R,M_vPNml58_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
542639377,609924156,1,LHAV4g4_b,M_lvPNm39,LHAV4g4_b_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
542751938,2383731281,1,DNp44,M_vPNml51,DNp44_R,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP4(R)': {'pre': 1, 'post': 1}}"
543692985,609924156,1,SLP003,M_lvPNm39,SLP003_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
546765753,1671952694,1,SLP242,M_lvPNm24,SLP242_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
548203966,1671952694,1,SIP015,M_lvPNm24,SIP015_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
548545143,1447205602,1,,M_vPNml83,(MBDLaxon1),M_vPNml83_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
549219101,609924156,1,SIP015,M_lvPNm39,SIP015_R,M_lvPNm39_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
549895478,697145036,1,,M_vPNml83,,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
549895967,1447205602,1,LHAD3b1_e,M_vPNml83,LHAD3b1_e_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
571666400,609924156,1,LHPD2b1_b,M_lvPNm39,LHPD2b1_b_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
572650358,609924156,1,LHPD3a3_c,M_lvPNm39,LHPD3a3_c_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
573324939,5813034081,1,LHAV4g7_b,M_vPNml58,LHAV4g7_b_R,M_vPNml58_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
573333835,1700307582,1,DM4_adPN,M_l2PNl21,DM4_adPN_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}"
573669915,1447205602,1,M_vPNml83,M_vPNml83,M_vPNml83_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM7v(R)': {'pre': 1, 'post': 1}}"
573683455,2383731281,1,LHPV5a1_a,M_vPNml51,LHPV5a1_a_R,M_vPNml51_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
574037266,1671952694,1,DA4m_adPN,M_lvPNm24,DA4m_adPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 1, 'post': 1}}"
574037479,609924156,1,LHPV4a12_b,M_lvPNm39,LHPV4a12_b_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
574351760,609924156,1,LHPD4d2_b,M_lvPNm39,LHPD4d2_b_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
574351760,1447205602,1,LHPD4d2_b,M_vPNml83,LHPD4d2_b_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
574374051,609924156,1,VA5_lPN,M_lvPNm39,VA5_lPN_R,M_lvPNm39_R,"{'mALT(R)': {'pre': 1, 'post': 1}}"
574377845,1693827279,1,LHAV3f1,M_adPNm8,LHAV3f1_R,M_adPNm8_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
574688051,609924156,1,LHPV12a1,M_lvPNm39,LHPV12a1_L,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
574688051,1693827279,1,LHPV12a1,M_adPNm8,LHPV12a1_L,M_adPNm8_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
574688051,1700307582,1,LHPV12a1,M_l2PNl21,LHPV12a1_L,M_l2PNl21_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
574723544,5813034081,1,LHAV2k2,M_vPNml58,LHAV2k2_R,M_vPNml58_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
575806223,609924156,1,LHAD1a1,M_lvPNm39,LHAD1a1_R,M_lvPNm39_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
576773752,697145036,1,LHCENT13_a,M_vPNml83,LHCENT13_a_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
576825965,1700307582,1,OA-VUMa7,M_l2PNl21,OA-VUMa7_R,M_l2PNl21_R,"{'INP': {'pre': 1, 'post': 1}, 'SCL(R)': {'pre': 1, 'post': 1}}"
577542489,1943811511,1,M_lvPNm24,M_lvPNm31,M_lvPNm24_R,M_lvPNm31_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
578914626,1671952694,1,SIP049,M_lvPNm24,SIP049_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
579235017,1671952694,1,LHAV9a1_a,M_lvPNm24,LHAV9a1_a_R,M_lvPNm24_R,"{'INP': {'pre': 1, 'post': 1}, 'SCL(R)': {'pre': 1, 'post': 1}}"
579575594,2383731281,1,LHPV5e3,M_vPNml51,LHPV5e3_R,M_vPNml51_R,"{'INP': {'pre': 1, 'post': 1}, 'SCL(R)': {'pre': 1, 'post': 1}}"
580244242,2383731281,1,LHAD3a7_b,M_vPNml51,LHAD3a7_b_R,M_vPNml51_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
580926422,609924156,1,LHAD3a7_a,M_lvPNm39,LHAD3a7_a_R,M_lvPNm39_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
603681826,609924156,1,LHAV6a3_b,M_lvPNm39,LHAV6a3_b_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
604070461,1700307582,1,LHPV6k2,M_l2PNl21,LHPV6k2_R,M_l2PNl21_R,"{'INP': {'pre': 1, 'post': 1}, 'SCL(R)': {'pre': 1, 'post': 1}}"
604364004,1447205602,1,LHAD3b1_e,M_vPNml83,LHAD3b1_e_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
604368022,1671952694,1,LHPV5a1_a,M_lvPNm24,LHPV5a1_a_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
604709727,1700307582,1,LHPV10b1,M_l2PNl21,LHPV10b1_R,M_l2PNl21_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
606090268,1700307582,1,VC1_lPN,M_l2PNl21,VC1_lPN_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC1(R)': {'pre': 1, 'post': 1}}"
606479285,5813034081,1,LHAV2k7,M_vPNml58,LHAV2k7_R,M_vPNml58_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
607898830,1671952694,1,SIP027,M_lvPNm24,SIP027_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
608162891,609924156,1,LHPV4d2,M_lvPNm39,LHPV4d2_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
609548390,1671952694,1,AVLP315,M_lvPNm24,AVLP315_R,M_lvPNm24_R,"{'INP': {'pre': 1, 'post': 1}, 'SCL(R)': {'pre': 1, 'post': 1}}"
609587618,1700307582,1,LHAV6d1,M_l2PNl21,LHAV6d1_R,M_l2PNl21_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
609941228,1700307582,1,LHPV5a1_a,M_l2PNl21,LHPV5a1_a_R,M_l2PNl21_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
609941228,2383731281,1,LHPV5a1_a,M_vPNml51,LHPV5a1_a_R,M_vPNml51_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
609941228,5813034081,1,LHPV5a1_a,M_vPNml58,LHPV5a1_a_R,M_vPNml58_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
610274029,2383731281,1,M_vPNml50,M_vPNml51,M_vPNml50_R,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}"
610274046,697145036,1,M_vPNml50,M_vPNml83,M_vPNml50_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC1(R)': {'pre': 1, 'post': 1}}"
612648076,1671952694,1,SIP016,M_lvPNm24,SIP016_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
634038998,5813034081,1,LHAD3b1_g,M_vPNml58,LHAD3b1_g_R,M_vPNml58_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
634717239,609924156,1,LHPV4a7_b,M_lvPNm39,LHPV4a7_b_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
634717239,697145036,1,LHPV4a7_b,M_vPNml83,LHPV4a7_b_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
634717239,1447205602,1,LHPV4a7_b,M_vPNml83,LHPV4a7_b_R,M_vPNml83_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
635062078,1447205602,1,DP1m_adPN,M_vPNml83,DP1m_adPN_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}"
635062078,1693827279,1,DP1m_adPN,M_adPNm8,DP1m_adPN_R,M_adPNm8_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
