bodyId_pre,bodyId_post,weight,type_pre,type_post,instance_pre,instance_post,conn_roiInfo,input_glomerulus,mPN_type,mPN_instance
1666915169,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1666915198,609924156,1,ORN_DP1m,M_lvPNm39,ORN_DP1m_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_lvPNm39,M_lvPNm39_R
1666915286,609924156,1,ORN_DP1m,M_lvPNm39,ORN_DP1m_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}",DP1m,M_lvPNm39,M_lvPNm39_R
1666919254,1447205602,1,ORN_DM6,M_vPNml83,ORN_DM6_L,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM6(R)': {'pre': 1, 'post': 1}}",DM6,M_vPNml83,M_vPNml83_R
1666919287,1700307582,1,ORN_DM1,M_l2PNl21,ORN_DM1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_l2PNl21,M_l2PNl21_R
1666923720,1671952694,1,ORN_DC4,M_lvPNm24,ORN_DC4_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_lvPNm24,M_lvPNm24_R
1666928150,1671952694,1,ORN_DM6,M_lvPNm24,ORN_DM6_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM6(R)': {'pre': 1, 'post': 1}}",DM6,M_lvPNm24,M_lvPNm24_R
1666932704,697145036,1,ORN_DM2,M_vPNml83,ORN_DM2_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM2(R)': {'pre': 1, 'post': 1}}",DM2,M_vPNml83,M_vPNml83_R
1666932850,1447205602,1,ORN_DM6,M_vPNml83,ORN_DM6_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM6(R)': {'pre': 1, 'post': 1}}",DM6,M_vPNml83,M_vPNml83_R
1666936597,1447205602,1,ORN_DC4,M_vPNml83,ORN_DC4_L,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_vPNml83,M_vPNml83_R
1666936597,1671952694,1,ORN_DC4,M_lvPNm24,ORN_DC4_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_lvPNm24,M_lvPNm24_R
1666954322,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1667247833,1700307582,1,ORN_DP1m,M_l2PNl21,ORN_DP1m_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_l2PNl21,M_l2PNl21_R
1667251907,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1667260236,1700307582,1,ORN_DC1,M_l2PNl21,ORN_DC1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 1, 'post': 1}}",DC1,M_l2PNl21,M_l2PNl21_R
1667260242,1671952694,1,ORN_DM3,M_lvPNm24,ORN_DM3_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM3(R)': {'pre': 1, 'post': 1}}",DM3,M_lvPNm24,M_lvPNm24_R
1667260273,1671952694,1,ORN_D,M_lvPNm24,ORN_D,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-D(R)': {'pre': 1, 'post': 1}}",D,M_lvPNm24,M_lvPNm24_R
1667260273,1700307582,1,ORN_D,M_l2PNl21,ORN_D,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 1, 'post': 1}}",D,M_l2PNl21,M_l2PNl21_R
1667264339,1700307582,1,ORN_D,M_l2PNl21,ORN_D,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-D(R)': {'pre': 1, 'post': 1}}",D,M_l2PNl21,M_l2PNl21_R
1667264461,1671952694,1,ORN_DC2,M_lvPNm24,ORN_DC2_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC2(R)': {'pre': 1, 'post': 1}}",DC2,M_lvPNm24,M_lvPNm24_R
1667281936,1447205602,1,ORN_DM6,M_vPNml83,ORN_DM6_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM6(R)': {'pre': 1, 'post': 1}}",DM6,M_vPNml83,M_vPNml83_R
1667281936,1671952694,1,ORN_DM6,M_lvPNm24,ORN_DM6_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM6(R)': {'pre': 1, 'post': 1}}",DM6,M_lvPNm24,M_lvPNm24_R
1667592481,1671952694,1,ORN_DM3,M_lvPNm24,ORN_DM3_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM3(R)': {'pre': 1, 'post': 1}}",DM3,M_lvPNm24,M_lvPNm24_R
1667592575,1447205602,1,ORN_DC4,M_vPNml83,ORN_DC4_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_vPNml83,M_vPNml83_R
1667592954,1671952694,1,ORN_DM4,M_lvPNm24,ORN_DM4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM4(R)': {'pre': 1, 'post': 1}}",DM4,M_lvPNm24,M_lvPNm24_R
1667597412,697145036,1,ORN_DM6,M_vPNml83,ORN_DM6_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM6(R)': {'pre': 1, 'post': 1}}",DM6,M_vPNml83,M_vPNml83_R
1667597412,1447205602,1,ORN_DM6,M_vPNml83,ORN_DM6_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM6(R)': {'pre': 1, 'post': 1}}",DM6,M_vPNml83,M_vPNml83_R
1667597412,1700307582,1,ORN_DM6,M_l2PNl21,ORN_DM6_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM6(R)': {'pre': 1, 'post': 1}}",DM6,M_l2PNl21,M_l2PNl21_R
1667933908,1671952694,1,ORN_DC1,M_lvPNm24,ORN_DC1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 1, 'post': 1}}",DC1,M_lvPNm24,M_lvPNm24_R
1667934038,1447205602,1,ORN_DM6,M_vPNml83,ORN_DM6_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC2(R)': {'pre': 1, 'post': 1}}",DM6,M_vPNml83,M_vPNml83_R
1667934038,1671952694,1,ORN_DM6,M_lvPNm24,ORN_DM6_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM6(R)': {'pre': 1, 'post': 1}}",DM6,M_lvPNm24,M_lvPNm24_R
1668266547,1700307582,1,ORN_DM1,M_l2PNl21,ORN_DM1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_l2PNl21,M_l2PNl21_R
1668266562,1700307582,1,ORN_DM1,M_l2PNl21,ORN_DM1_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_l2PNl21,M_l2PNl21_R
1668335478,1671952694,1,ORN_DM3,M_lvPNm24,ORN_DM3_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM3(R)': {'pre': 1, 'post': 1}}",DM3,M_lvPNm24,M_lvPNm24_R
1668603328,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1668603457,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1668611764,1700307582,1,ORN_DC1,M_l2PNl21,ORN_DC1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 1, 'post': 1}}",DC1,M_l2PNl21,M_l2PNl21_R
1668940289,1700307582,1,ORN_DM1,M_l2PNl21,ORN_DM1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_l2PNl21,M_l2PNl21_R
1668944307,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1668948547,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1669272579,1700307582,1,ORN_DC4,M_l2PNl21,ORN_DC4_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_l2PNl21,M_l2PNl21_R
1669726032,1671952694,1,ORN_DC4,M_lvPNm24,ORN_DC4_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_lvPNm24,M_lvPNm24_R
1669730156,1700307582,1,ORN_DL5,M_l2PNl21,ORN_DL5_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL5(R)': {'pre': 1, 'post': 1}}",DL5,M_l2PNl21,M_l2PNl21_R
1669919662,1700307582,1,ORN_DL2v,M_l2PNl21,ORN_DL2v_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}",DL2v,M_l2PNl21,M_l2PNl21_R
1670045635,1671952694,1,ORN_DC1,M_lvPNm24,ORN_DC1_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 1, 'post': 1}}",DC1,M_lvPNm24,M_lvPNm24_R
1670282465,1700307582,1,ORN_DC4,M_l2PNl21,ORN_DC4_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_l2PNl21,M_l2PNl21_R
1670610554,1671952694,1,ORN_DL5,M_lvPNm24,ORN_DL5,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL5(R)': {'pre': 1, 'post': 1}}",DL5,M_lvPNm24,M_lvPNm24_R
1670623676,1700307582,1,ORN_DC4,M_l2PNl21,ORN_DC4_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_l2PNl21,M_l2PNl21_R
1671625304,1700307582,1,ORN_DL4,M_l2PNl21,ORN_DL4_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL4(R)': {'pre': 1, 'post': 1}}",DL4,M_l2PNl21,M_l2PNl21_R
1671966064,1943811511,1,ORN_DA1,M_lvPNm31,ORN_DA1_R,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DA1(R)': {'pre': 1, 'post': 1}}",DA1,M_lvPNm31,M_lvPNm31_R
1672307311,1671952694,1,ORN_DA1,M_lvPNm24,ORN_DA1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DA1(R)': {'pre': 1, 'post': 1}}",DA1,M_lvPNm24,M_lvPNm24_R
1697263685,1693827279,1,ORN_DP1l,M_adPNm8,ORN_DP1l_L,M_adPNm8_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}",DP1l,M_adPNm8,M_adPNm8_R
1697272285,609924156,1,ORN_DP1m,M_lvPNm39,ORN_DP1m_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_lvPNm39,M_lvPNm39_R
1697276313,5813034081,1,ORN_DP1m,M_vPNml58,ORN_DP1m_R,M_vPNml58_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_vPNml58,M_vPNml58_R
1697276582,1700307582,1,ORN_DM1,M_l2PNl21,ORN_DM1_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_l2PNl21,M_l2PNl21_R
1697276695,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1697280847,1700307582,1,ORN_DC4,M_l2PNl21,ORN_DC4_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_l2PNl21,M_l2PNl21_R
1697285307,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1697285307,1700307582,1,ORN_DM1,M_l2PNl21,ORN_DM1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_l2PNl21,M_l2PNl21_R
1697608583,1671952694,1,ORN_DP1m,M_lvPNm24,ORN_DP1m_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_lvPNm24,M_lvPNm24_R
1697608860,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1697613300,1700307582,1,ORN_DM1,M_l2PNl21,ORN_DM1_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_l2PNl21,M_l2PNl21_R
1697621991,1943811511,1,ORN_DM2,M_lvPNm31,ORN_DM2_R,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM2,M_lvPNm31,M_lvPNm31_R
1697630404,1671952694,1,ORN_DP1m,M_lvPNm24,ORN_DP1m_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_lvPNm24,M_lvPNm24_R
1697630404,1700307582,1,ORN_DP1m,M_l2PNl21,ORN_DP1m_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_l2PNl21,M_l2PNl21_R
1697937875,1700307582,1,ORN_DP1m,M_l2PNl21,ORN_DP1m_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_l2PNl21,M_l2PNl21_R
1697937875,5813034081,1,ORN_DP1m,M_vPNml58,ORN_DP1m_L,M_vPNml58_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_vPNml58,M_vPNml58_R
1697945551,1671952694,1,ORN_DP1m,M_lvPNm24,ORN_DP1m_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_lvPNm24,M_lvPNm24_R
1697945551,1700307582,1,ORN_DP1m,M_l2PNl21,ORN_DP1m_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_l2PNl21,M_l2PNl21_R
1697949895,1447205602,1,ORN_DM2,M_vPNml83,ORN_DM2_L,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM2(R)': {'pre': 1, 'post': 1}}",DM2,M_vPNml83,M_vPNml83_R
1697988867,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1698278105,5813034081,1,ORN_DP1m,M_vPNml58,ORN_DP1m_L,M_vPNml58_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_vPNml58,M_vPNml58_R
1698334367,1671952694,1,ORN_DM4,M_lvPNm24,ORN_DM4_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM4(R)': {'pre': 1, 'post': 1}}",DM4,M_lvPNm24,M_lvPNm24_R
1698338865,1671952694,1,ORN_DM4,M_lvPNm24,ORN_DM4_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM4(R)': {'pre': 1, 'post': 1}}",DM4,M_lvPNm24,M_lvPNm24_R
1698623131,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1698693312,1700307582,1,ORN_DM1,M_l2PNl21,ORN_DM1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_l2PNl21,M_l2PNl21_R
1699633680,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1699637626,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1699715494,1671952694,1,ORN_DM3,M_lvPNm24,ORN_DM3_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM3(R)': {'pre': 1, 'post': 1}}",DM3,M_lvPNm24,M_lvPNm24_R
1699719901,1671952694,1,ORN_DC4,M_lvPNm24,ORN_DC4_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_lvPNm24,M_lvPNm24_R
1699719901,1700307582,1,ORN_DC4,M_l2PNl21,ORN_DC4_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_l2PNl21,M_l2PNl21_R
1700298962,609924156,1,ORN_DL2v,M_lvPNm39,ORN_DL2v_L,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}",DL2v,M_lvPNm39,M_lvPNm39_R
1700328422,1447205602,1,ORN_DM6,M_vPNml83,ORN_DM6_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM6(R)': {'pre': 1, 'post': 1}}",DM6,M_vPNml83,M_vPNml83_R
1700328422,1671952694,1,ORN_DM6,M_lvPNm24,ORN_DM6_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM6(R)': {'pre': 1, 'post': 1}}",DM6,M_lvPNm24,M_lvPNm24_R
1700605059,609924156,1,ORN_DL2v,M_lvPNm39,ORN_DL2v_L,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}",DL2v,M_lvPNm39,M_lvPNm39_R
1700639697,1671952694,1,ORN_DC4,M_lvPNm24,ORN_DC4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_lvPNm24,M_lvPNm24_R
1700652765,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1700657154,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1}, 'AL-DP1m(R)': {'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1700739144,1700307582,1,ORN_DM3,M_l2PNl21,ORN_DM3_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM3(R)': {'pre': 1, 'post': 1}}",DM3,M_l2PNl21,M_l2PNl21_R
1700980626,1700307582,1,ORN_DC4,M_l2PNl21,ORN_DC4_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_l2PNl21,M_l2PNl21_R
1700980659,1671952694,1,ORN_DC4,M_lvPNm24,ORN_DC4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_lvPNm24,M_lvPNm24_R
1700980659,1700307582,1,ORN_DC4,M_l2PNl21,ORN_DC4_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_l2PNl21,M_l2PNl21_R
1700980693,1700307582,1,ORN_DC4,M_l2PNl21,ORN_DC4_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_l2PNl21,M_l2PNl21_R
1701312982,1671952694,1,ORN_DL5,M_lvPNm24,ORN_DL5,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL5(R)': {'pre': 1, 'post': 1}}",DL5,M_lvPNm24,M_lvPNm24_R
1701312982,1700307582,1,ORN_DL5,M_l2PNl21,ORN_DL5,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL5(R)': {'pre': 1, 'post': 1}}",DL5,M_l2PNl21,M_l2PNl21_R
1701343239,1671952694,1,ORN_D,M_lvPNm24,ORN_D,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-D(R)': {'pre': 1, 'post': 1}}",D,M_lvPNm24,M_lvPNm24_R
1701999467,1671952694,1,ORN_DM3,M_lvPNm24,ORN_DM3_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM3(R)': {'pre': 1, 'post': 1}}",DM3,M_lvPNm24,M_lvPNm24_R
1702021357,1700307582,1,ORN_DC4,M_l2PNl21,ORN_DC4_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_l2PNl21,M_l2PNl21_R
1703683023,1671952694,1,ORN_DA1,M_lvPNm24,ORN_DA1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DA1(R)': {'pre': 1, 'post': 1}}",DA1,M_lvPNm24,M_lvPNm24_R
1728311554,1671952694,1,ORN_DM4,M_lvPNm24,ORN_DM4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM4(R)': {'pre': 1, 'post': 1}}",DM4,M_lvPNm24,M_lvPNm24_R
1729650077,1671952694,1,ORN_DM4,M_lvPNm24,ORN_DM4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM4(R)': {'pre': 1, 'post': 1}}",DM4,M_lvPNm24,M_lvPNm24_R
1730315051,609924156,1,ORN_DP1m,M_lvPNm39,ORN_DP1m_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_lvPNm39,M_lvPNm39_R
1730319288,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM4(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1730651423,1700307582,1,ORN_DP1l,M_l2PNl21,ORN_DP1l_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}",DP1l,M_l2PNl21,M_l2PNl21_R
1730988388,2383731281,1,ORN_DP1m,M_vPNml51,ORN_DP1m_R,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_vPNml51,M_vPNml51_R
1731294438,609924156,1,ORN_DL2v,M_lvPNm39,ORN_DL2v_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}",DL2v,M_lvPNm39,M_lvPNm39_R
1731294438,1700307582,1,ORN_DL2v,M_l2PNl21,ORN_DL2v_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}",DL2v,M_l2PNl21,M_l2PNl21_R
1731294438,2383731281,1,ORN_DL2v,M_vPNml51,ORN_DL2v_R,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}",DL2v,M_vPNml51,M_vPNml51_R
