body_id,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,pn_output_weight_total,ln_total_connections,sum_pn_output_fraction,sum_pn_output_percent,max_glomerulus_pn_output_percent,mean_glomerulus_pn_output_percent,pn_weighted_contra_orn_preference,n_orn_glomeruli,n_pn_glomeruli,n_convergent_glomeruli,orn_support_weight,body_convergence_score,body_score_rank,passes_body_orn_input_filter
7205759406110985951,v2LN34E_L,v2LN34E,v2LN34E,v2LN34,4.0,3.0,1.0,-0.5,-0.3333333333333333,71.0,860.0,0.08255813953488372,8.255813953488373,4.534883720930233,2.063953488372093,-1.0,3,4,1,0.08,0.0,400,False
7205759406594297611,v2LN33_L,v2LN33,v2LN33,v2LN3,18.0,18.0,0.0,-1.0,-1.0,203.0,1948.0,0.10420944558521561,10.420944558521562,10.318275154004107,3.4736481861738535,,2,3,0,0.36,0.0,399,False
7205759406348094552,v2LN33_R,v2LN33,v2LN33,v2LN3,0.0,0.0,0.0,,,246.0,2026.0,0.12142152023692003,12.142152023692002,11.994076999012833,4.047384007897334,,0,3,0,0.0,0.0,398,False
7205759406260513671,v2LN3A1_a_L,v2LN3A1_a,v2LN3a,v2LN3,2.0,1.0,1.0,0.0,0.0,55.0,533.0,0.10318949343339588,10.318949343339588,7.879924953095685,1.2898686679174487,0.0,1,8,1,0.04,0.0,414,False
7205759406098903151,v2LN3A1_b_L,v2LN3A1_b,v2LN3a,v2LN3,1.0,1.0,0.0,-1.0,-1.0,28.0,237.0,0.11814345991561181,11.814345991561181,8.438818565400844,3.9381153305203935,,1,3,0,0.02,0.0,416,False
7205759406250131752,v2LN3A1_b_R,v2LN3A1_b,v2LN3a,v2LN3,5.0,5.0,0.0,-1.0,-1.0,42.0,421.0,0.0997624703087886,9.97624703087886,5.225653206650831,1.2470308788598574,-1.0,2,8,1,0.1,0.0,426,False
7205759406390671082,v2LN3A1_b_R,v2LN3A1_b,v2LN3a,v2LN3,5.0,3.0,2.0,-0.2,0.25,40.0,300.0,0.13333333333333333,13.333333333333334,9.333333333333334,3.3333333333333335,-0.5,2,4,1,0.1,0.0,429,False
7205759406241804791,v2LN3A1_b_L,v2LN3A1_b,v2LN3a,v2LN3,2.0,2.0,0.0,-1.0,-1.0,59.0,397.0,0.1486146095717884,14.86146095717884,12.090680100755668,3.7153652392947105,-1.0,2,4,1,0.04,0.0,423,False
7205759406240844291,v2LN3A1_b_L,v2LN3A1_b,v2LN3a,v2LN3,3.0,3.0,0.0,-1.0,-1.0,57.0,473.0,0.12050739957716702,12.050739957716702,10.782241014799155,2.00845665961945,,2,6,0,0.06,0.0,421,False
7205759406184585131,v2LN3A1_b_L,v2LN3A1_b,v2LN3a,v2LN3,1.0,1.0,0.0,-1.0,-1.0,14.0,252.0,0.05555555555555555,5.555555555555555,2.7777777777777777,1.3888888888888888,-1.0,1,4,1,0.02,0.0,419,False
